Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Poèet platnıch hlasov,Podiel platnıch hlasov z platnıch hlasov pre všetkıch kandidátov v %,Kandidát
8,Košickı kraj,803,Michalovce,807,Michalovce,523372,bince,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,807,Michalovce,523372,bince,11,Maroš,Šefèoviè,  62,32.63,
8,Košickı kraj,803,Michalovce,807,Michalovce,523372,bince,12,Róbert,Švec,  1,0.52,
8,Košickı kraj,803,Michalovce,807,Michalovce,523372,bince,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,807,Michalovce,523372,bince,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,807,Michalovce,523372,bince,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,1,Béla,Bugár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,2,Zuzana,Èaputová,  39,37.86,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,4,Štefan,Harabin,  5,4.85,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,5,Eduard,Chmelár,  3,2.91,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,6,Marian,Kotleba,  12,11.65,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,7,Milan,Krajniak,  3,2.91,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,9,František,Mikloško,  10,9.70,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,11,Maroš,Šefèoviè,  23,22.33,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,12,Róbert,Švec,  1,0.97,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,13,Bohumila,Tauchmannová,  3,2.91,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,14,Juraj,Zábojník,  2,1.94,
8,Košickı kraj,803,Michalovce,809,Sobrance,522309,Baškovce,15,Ivan,Zuzula,  2,1.94,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,1,Béla,Bugár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,2,Zuzana,Èaputová,  6,7.05,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,4,Štefan,Harabin,  22,25.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,5,Eduard,Chmelár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,6,Marian,Kotleba,  4,4.70,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,7,Milan,Krajniak,  15,17.64,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,9,František,Mikloško,  2,2.35,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,10,Robert,Mistrík,  1,1.17,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,11,Maroš,Šefèoviè,  32,37.64,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,13,Bohumila,Tauchmannová,  1,1.17,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,14,Juraj,Zábojník,  2,2.35,
8,Košickı kraj,803,Michalovce,809,Sobrance,522317,Beòatina,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,1,Béla,Bugár,  4,1.31,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,2,Zuzana,Èaputová,  51,16.77,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,4,Štefan,Harabin,  65,21.38,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,5,Eduard,Chmelár,  8,2.63,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,6,Marian,Kotleba,  62,20.39,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,7,Milan,Krajniak,  7,2.30,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,8,József,Menyhárt,  1,0.32,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,9,František,Mikloško,  19,6.25,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,11,Maroš,Šefèoviè,  87,28.61,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522325,Beovce,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,1,Béla,Bugár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,2,Zuzana,Èaputová,  10,16.39,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,4,Štefan,Harabin,  11,18.03,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,5,Eduard,Chmelár,  4,6.55,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,6,Marian,Kotleba,  9,14.75,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,7,Milan,Krajniak,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,9,František,Mikloško,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,11,Maroš,Šefèoviè,  26,42.62,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,12,Róbert,Švec,  1,1.63,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,1,Béla,Bugár,  13,11.40,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,2,Zuzana,Èaputová,  21,18.42,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,4,Štefan,Harabin,  28,24.56,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,5,Eduard,Chmelár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,6,Marian,Kotleba,  5,4.38,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,7,Milan,Krajniak,  12,10.52,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,9,František,Mikloško,  2,1.75,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,11,Maroš,Šefèoviè,  25,21.92,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,14,Juraj,Zábojník,  7,6.14,
8,Košickı kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,15,Ivan,Zuzula,  1,0.87,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,1,Béla,Bugár,  1,1.12,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,2,Zuzana,Èaputová,  20,22.47,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,4,Štefan,Harabin,  21,23.59,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,5,Eduard,Chmelár,  1,1.12,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,6,Marian,Kotleba,  18,20.22,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,7,Milan,Krajniak,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,9,František,Mikloško,  6,6.74,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,11,Maroš,Šefèoviè,  22,24.71,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,1,Béla,Bugár,  9,8.41,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,2,Zuzana,Èaputová,  23,21.49,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,4,Štefan,Harabin,  16,14.95,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,5,Eduard,Chmelár,  1,0.93,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,6,Marian,Kotleba,  11,10.28,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,7,Milan,Krajniak,  12,11.21,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,9,František,Mikloško,  5,4.67,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,11,Maroš,Šefèoviè,  30,28.03,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,1,Béla,Bugár,  1,1.12,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,2,Zuzana,Èaputová,  20,22.47,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,4,Štefan,Harabin,  17,19.10,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,5,Eduard,Chmelár,  1,1.12,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,6,Marian,Kotleba,  11,12.35,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,7,Milan,Krajniak,  3,3.37,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,9,František,Mikloško,  5,5.61,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,10,Robert,Mistrík,  1,1.12,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,11,Maroš,Šefèoviè,  30,33.70,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,1,Béla,Bugár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,2,Zuzana,Èaputová,  33,22.29,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,4,Štefan,Harabin,  36,24.32,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,5,Eduard,Chmelár,  2,1.35,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,6,Marian,Kotleba,  8,5.40,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,7,Milan,Krajniak,  5,3.37,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,9,František,Mikloško,  8,5.40,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,11,Maroš,Šefèoviè,  54,36.48,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,13,Bohumila,Tauchmannová,  2,1.35,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,1,Béla,Bugár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,2,Zuzana,Èaputová,  27,19.70,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,4,Štefan,Harabin,  22,16.05,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,5,Eduard,Chmelár,  3,2.18,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,6,Marian,Kotleba,  16,11.67,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,7,Milan,Krajniak,  7,5.10,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,9,František,Mikloško,  19,13.86,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,10,Robert,Mistrík,  2,1.45,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,11,Maroš,Šefèoviè,  37,27.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,13,Bohumila,Tauchmannová,  3,2.18,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,14,Juraj,Zábojník,  1,0.72,
8,Košickı kraj,803,Michalovce,809,Sobrance,522473,Horòa,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,1,Béla,Bugár,  1,1.21,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,2,Zuzana,Èaputová,  8,9.75,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,4,Štefan,Harabin,  23,28.04,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,5,Eduard,Chmelár,  2,2.43,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,6,Marian,Kotleba,  19,23.17,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,7,Milan,Krajniak,  4,4.87,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,9,František,Mikloško,  4,4.87,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,11,Maroš,Šefèoviè,  20,24.39,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522490,Husák,15,Ivan,Zuzula,  1,1.21,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,1,Béla,Bugár,  1,0.44,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,2,Zuzana,Èaputová,  29,12.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,3,Martin,Daòo,  3,1.33,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,4,Štefan,Harabin,  69,30.66,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,5,Eduard,Chmelár,  5,2.22,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,6,Marian,Kotleba,  25,11.11,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,7,Milan,Krajniak,  8,3.55,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,9,František,Mikloško,  14,6.22,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,10,Robert,Mistrík,  1,0.44,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,11,Maroš,Šefèoviè,  68,30.22,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,12,Róbert,Švec,  1,0.44,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,14,Juraj,Zábojník,  1,0.44,
8,Košickı kraj,803,Michalovce,809,Sobrance,522503,Choòkovce,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,1,Béla,Bugár,  3,3.12,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,2,Zuzana,Èaputová,  7,7.29,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,4,Štefan,Harabin,  56,58.33,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,5,Eduard,Chmelár,  2,2.08,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,6,Marian,Kotleba,  12,12.50,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,7,Milan,Krajniak,  4,4.16,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,9,František,Mikloško,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,11,Maroš,Šefèoviè,  12,12.50,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522520,Inovce,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,1,Béla,Bugár,  2,1.98,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,2,Zuzana,Èaputová,  28,27.72,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,4,Štefan,Harabin,  15,14.85,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,5,Eduard,Chmelár,  2,1.98,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,6,Marian,Kotleba,  14,13.86,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,7,Milan,Krajniak,  6,5.94,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,9,František,Mikloško,  6,5.94,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,11,Maroš,Šefèoviè,  27,26.73,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,14,Juraj,Zábojník,  1,0.99,
8,Košickı kraj,803,Michalovce,809,Sobrance,522538,Jasenov,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,1,Béla,Bugár,  3,2.20,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,2,Zuzana,Èaputová,  20,14.70,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,3,Martin,Daòo,  2,1.47,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,4,Štefan,Harabin,  24,17.64,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,5,Eduard,Chmelár,  1,0.73,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,6,Marian,Kotleba,  20,14.70,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,7,Milan,Krajniak,  13,9.55,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,9,František,Mikloško,  6,4.41,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,11,Maroš,Šefèoviè,  45,33.08,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,13,Bohumila,Tauchmannová,  1,0.73,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,15,Ivan,Zuzula,  1,0.73,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,1,Béla,Bugár,  1,1.78,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,2,Zuzana,Èaputová,  5,8.92,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,4,Štefan,Harabin,  23,41.07,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,5,Eduard,Chmelár,  1,1.78,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,6,Marian,Kotleba,  15,26.78,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,7,Milan,Krajniak,  1,1.78,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,9,František,Mikloško,  1,1.78,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,11,Maroš,Šefèoviè,  9,16.07,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,1,Béla,Bugár,  0,0.00,
