Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Poradie na hlasovacom lístku,Meno,Priezvisko,Poèet platnıch hlasov,Podiel platnıch hlasov z platnıch hlasov pre všetkıch kandidátov v %,"Poèet platnıch hlasov v mestách a mestskıch èastiach","Podiel platnıch hlasov v mestách a mestskıch èastiach v %","Poèet platnıch hlasov v obciach","Podiel platnıch hlasov v obciach v %",Kandidát
7,Prešovskı kraj,705,Prešov,707,Prešov,7,Milan,Krajniak, 2 948,4.35, 1 470,3.76, 1 478,5.15,
7,Prešovskı kraj,705,Prešov,707,Prešov,8,József,Menyhárt,  12,0.01,  5,0.01,  7,0.02,X
7,Prešovskı kraj,705,Prešov,707,Prešov,9,František,Mikloško, 7 924,11.69, 4 033,10.32, 3 891,13.56,
7,Prešovskı kraj,705,Prešov,707,Prešov,10,Robert,Mistrík,  125,0.18,  53,0.13,  72,0.25,X
7,Prešovskı kraj,705,Prešov,707,Prešov,11,Maroš,Šefèoviè, 12 148,17.93, 6 716,17.19, 5 432,18.93,
7,Prešovskı kraj,705,Prešov,707,Prešov,12,Róbert,Švec,  190,0.28,  95,0.24,  95,0.33,
7,Prešovskı kraj,705,Prešov,707,Prešov,13,Bohumila,Tauchmannová,  94,0.13,  46,0.11,  48,0.16,
7,Prešovskı kraj,705,Prešov,707,Prešov,14,Juraj,Zábojník,  137,0.20,  74,0.18,  63,0.21,
7,Prešovskı kraj,705,Prešov,707,Prešov,15,Ivan,Zuzula,  111,0.16,  64,0.16,  47,0.16,
7,Prešovskı kraj,705,Prešov,708,Sabinov,1,Béla,Bugár,  241,1.22,  66,0.97,  175,1.35,
7,Prešovskı kraj,705,Prešov,708,Sabinov,2,Zuzana,Èaputová, 4 517,22.90, 1 933,28.46, 2 584,19.98,
7,Prešovskı kraj,705,Prešov,708,Sabinov,3,Martin,Daòo,  104,0.52,  33,0.48,  71,0.54,
7,Prešovskı kraj,705,Prešov,708,Sabinov,4,Štefan,Harabin, 2 935,14.88, 1 066,15.69, 1 869,14.45,
7,Prešovskı kraj,705,Prešov,708,Sabinov,5,Eduard,Chmelár,  436,2.21,  152,2.23,  284,2.19,
7,Prešovskı kraj,705,Prešov,708,Sabinov,6,Marian,Kotleba, 3 006,15.24,  791,11.64, 2 215,17.13,
7,Prešovskı kraj,705,Prešov,708,Sabinov,7,Milan,Krajniak,  902,4.57,  276,4.06,  626,4.84,
7,Prešovskı kraj,705,Prešov,708,Sabinov,8,József,Menyhárt,  5,0.02,  2,0.02,  3,0.02,X
7,Prešovskı kraj,705,Prešov,708,Sabinov,9,František,Mikloško, 2 579,13.07,  751,11.05, 1 828,14.13,
7,Prešovskı kraj,705,Prešov,708,Sabinov,10,Robert,Mistrík,  41,0.20,  13,0.19,  28,0.21,X
7,Prešovskı kraj,705,Prešov,708,Sabinov,11,Maroš,Šefèoviè, 4 708,23.87, 1 643,24.19, 3 065,23.70,
7,Prešovskı kraj,705,Prešov,708,Sabinov,12,Róbert,Švec,  74,0.37,  18,0.26,  56,0.43,
7,Prešovskı kraj,705,Prešov,708,Sabinov,13,Bohumila,Tauchmannová,  17,0.08,  7,0.10,  10,0.07,
7,Prešovskı kraj,705,Prešov,708,Sabinov,14,Juraj,Zábojník,  52,0.26,  13,0.19,  39,0.30,
7,Prešovskı kraj,705,Prešov,708,Sabinov,15,Ivan,Zuzula,  102,0.51,  27,0.39,  75,0.58,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,1,Béla,Bugár,  202,1.14,  63,0.97,  139,1.25,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,2,Zuzana,Èaputová, 3 925,22.33, 1 895,29.27, 2 030,18.28,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,3,Martin,Daòo,  97,0.55,  25,0.38,  72,0.64,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,4,Štefan,Harabin, 3 706,21.08, 1 251,19.32, 2 455,22.11,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,5,Eduard,Chmelár,  426,2.42,  139,2.14,  287,2.58,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,6,Marian,Kotleba, 2 511,14.28,  740,11.43, 1 771,15.95,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,7,Milan,Krajniak,  716,4.07,  218,3.36,  498,4.48,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,8,József,Menyhárt,  5,0.02,  1,0.01,  4,0.03,X
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,9,František,Mikloško, 2 085,11.86,  723,11.16, 1 362,12.26,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,10,Robert,Mistrík,  28,0.15,  10,0.15,  18,0.16,X
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,11,Maroš,Šefèoviè, 3 686,20.97, 1 350,20.85, 2 336,21.04,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,12,Róbert,Švec,  48,0.27,  15,0.23,  33,0.29,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,13,Bohumila,Tauchmannová,  43,0.24,  16,0.24,  27,0.24,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,14,Juraj,Zábojník,  51,0.29,  17,0.26,  34,0.30,
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,15,Ivan,Zuzula,  46,0.26,  10,0.15,  36,0.32,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,1,Béla,Bugár,  217,2.95,  46,1.31,  171,4.45,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,2,Zuzana,Èaputová, 1 825,24.87, 1 088,31.09,  737,19.20,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,3,Martin,Daòo,  21,0.28,  13,0.37,  8,0.20,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,4,Štefan,Harabin, 1 415,19.28,  657,18.77,  758,19.75,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,5,Eduard,Chmelár,  178,2.42,  92,2.62,  86,2.24,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,6,Marian,Kotleba,  829,11.30,  339,9.68,  490,12.77,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,7,Milan,Krajniak,  371,5.05,  119,3.40,  252,6.56,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,8,József,Menyhárt,  3,0.04,  1,0.02,  2,0.05,X
7,Prešovskı kraj,707,Stropkov,711,Stropkov,9,František,Mikloško,  488,6.65,  291,8.31,  197,5.13,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,10,Robert,Mistrík,  10,0.13,  7,0.20,  3,0.07,X
7,Prešovskı kraj,707,Stropkov,711,Stropkov,11,Maroš,Šefèoviè, 1 849,25.20,  797,22.77, 1 052,27.41,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,12,Róbert,Švec,  36,0.49,  19,0.54,  17,0.44,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,13,Bohumila,Tauchmannová,  26,0.35,  5,0.14,  21,0.54,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,14,Juraj,Zábojník,  56,0.76,  19,0.54,  37,0.96,
7,Prešovskı kraj,707,Stropkov,711,Stropkov,15,Ivan,Zuzula,  12,0.16,  6,0.17,  6,0.15,
7,Prešovskı kraj,708,Svidník,712,Svidník,1,Béla,Bugár,  488,4.21,  102,2.04,  386,5.85,
7,Prešovskı kraj,708,Svidník,712,Svidník,2,Zuzana,Èaputová, 2 271,19.59, 1 157,23.15, 1 114,16.89,
7,Prešovskı kraj,708,Svidník,712,Svidník,3,Martin,Daòo,  70,0.60,  33,0.66,  37,0.56,
7,Prešovskı kraj,708,Svidník,712,Svidník,4,Štefan,Harabin, 2 980,25.70, 1 272,25.45, 1 708,25.90,
7,Prešovskı kraj,708,Svidník,712,Svidník,5,Eduard,Chmelár,  379,3.26,  206,4.12,  173,2.62,
7,Prešovskı kraj,708,Svidník,712,Svidník,6,Marian,Kotleba, 1 284,11.07,  475,9.50,  809,12.26,
7,Prešovskı kraj,708,Svidník,712,Svidník,7,Milan,Krajniak,  459,3.95,  174,3.48,  285,4.32,
7,Prešovskı kraj,708,Svidník,712,Svidník,8,József,Menyhárt,  5,0.04,  0,0.00,  5,0.07,X
7,Prešovskı kraj,708,Svidník,712,Svidník,9,František,Mikloško,  579,4.99,  287,5.74,  292,4.42,
7,Prešovskı kraj,708,Svidník,712,Svidník,10,Robert,Mistrík,  15,0.12,  4,0.08,  11,0.16,X
7,Prešovskı kraj,708,Svidník,712,Svidník,11,Maroš,Šefèoviè, 2 839,24.49, 1 242,24.85, 1 597,24.21,
7,Prešovskı kraj,708,Svidník,712,Svidník,12,Róbert,Švec,  49,0.42,  12,0.24,  37,0.56,
7,Prešovskı kraj,708,Svidník,712,Svidník,13,Bohumila,Tauchmannová,  38,0.32,  11,0.22,  27,0.40,
7,Prešovskı kraj,708,Svidník,712,Svidník,14,Juraj,Zábojník,  96,0.82,  15,0.30,  81,1.22,
7,Prešovskı kraj,708,Svidník,712,Svidník,15,Ivan,Zuzula,  39,0.33,  7,0.14,  32,0.48,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,1,Béla,Bugár,  293,1.19,  98,1.17,  195,1.20,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,2,Zuzana,Èaputová, 5 052,20.61, 2 085,24.96, 2 967,18.36,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,3,Martin,Daòo,  116,0.47,  51,0.61,  65,0.40,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,4,Štefan,Harabin, 4 715,19.23, 1 677,20.07, 3 038,18.80,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,5,Eduard,Chmelár,  605,2.46,  252,3.01,  353,2.18,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,6,Marian,Kotleba, 3 655,14.91, 1 054,12.61, 2 601,16.09,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,7,Milan,Krajniak, 1 242,5.06,  334,3.99,  908,5.61,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,8,József,Menyhárt,  8,0.03,  1,0.01,  7,0.04,X
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,9,František,Mikloško, 2 133,8.70,  737,8.82, 1 396,8.63,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,10,Robert,Mistrík,  44,0.17,  9,0.10,  35,0.21,X
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,11,Maroš,Šefèoviè, 6 375,26.00, 1 984,23.75, 4 391,27.17,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,12,Róbert,Švec,  90,0.36,  32,0.38,  58,0.35,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,13,Bohumila,Tauchmannová,  78,0.31,  12,0.14,  66,0.40,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,14,Juraj,Zábojník,  58,0.23,  13,0.15,  45,0.27,
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,15,Ivan,Zuzula,  46,0.18,  13,0.15,  33,0.20,
8,Košickı kraj,801,Košice,802,Košice I,1,Béla,Bugár,  427,1.55,  427,1.55,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,2,Zuzana,Èaputová, 14 537,53.04, 14 537,53.04,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,3,Martin,Daòo,  153,0.55,  153,0.55,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,4,Štefan,Harabin, 3 632,13.25, 3 632,13.25,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,5,Eduard,Chmelár,  803,2.93,  803,2.93,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,6,Marian,Kotleba, 1 582,5.77, 1 582,5.77,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,7,Milan,Krajniak,  776,2.83,  776,2.83,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,8,József,Menyhárt,  4,0.01,  4,0.01,  0,0.00,X
8,Košickı kraj,801,Košice,802,Košice I,9,František,Mikloško, 1 628,5.94, 1 628,5.94,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,10,Robert,Mistrík,  34,0.12,  34,0.12,  0,0.00,X
8,Košickı kraj,801,Košice,802,Košice I,11,Maroš,Šefèoviè, 3 654,13.33, 3 654,13.33,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,12,Róbert,Švec,  60,0.21,  60,0.21,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,13,Bohumila,Tauchmannová,  27,0.09,  27,0.09,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,14,Juraj,Zábojník,  37,0.13,  37,0.13,  0,0.00,
8,Košickı kraj,801,Košice,802,Košice I,15,Ivan,Zuzula,  49,0.17,  49,0.17,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,1,Béla,Bugár,  415,1.38,  415,1.38,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,2,Zuzana,Èaputová, 14 777,49.29, 14 777,49.29,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,3,Martin,Daòo,  167,0.55,  167,0.55,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,4,Štefan,Harabin, 4 288,14.30, 4 288,14.30,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,5,Eduard,Chmelár,  891,2.97,  891,2.97,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,6,Marian,Kotleba, 1 927,6.42, 1 927,6.42,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,7,Milan,Krajniak,  865,2.88,  865,2.88,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,8,József,Menyhárt,  5,0.01,  5,0.01,  0,0.00,X
8,Košickı kraj,801,Košice,803,Košice II,9,František,Mikloško, 1 900,6.33, 1 900,6.33,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,10,Robert,Mistrík,  38,0.12,  38,0.12,  0,0.00,X
8,Košickı kraj,801,Košice,803,Košice II,11,Maroš,Šefèoviè, 4 495,14.99, 4 495,14.99,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,12,Róbert,Švec,  64,0.21,  64,0.21,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,13,Bohumila,Tauchmannová,  31,0.10,  31,0.10,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,14,Juraj,Zábojník,  66,0.22,  66,0.22,  0,0.00,
8,Košickı kraj,801,Košice,803,Košice II,15,Ivan,Zuzula,  48,0.16,  48,0.16,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,1,Béla,Bugár,  145,1.33,  145,1.33,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,2,Zuzana,Èaputová, 5 083,46.67, 5 083,46.67,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,3,Martin,Daòo,  62,0.56,  62,0.56,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,4,Štefan,Harabin, 1 722,15.81, 1 722,15.81,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,5,Eduard,Chmelár,  342,3.14,  342,3.14,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,6,Marian,Kotleba,  711,6.52,  711,6.52,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,7,Milan,Krajniak,  309,2.83,  309,2.83,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,8,József,Menyhárt,  1,0.00,  1,0.00,  0,0.00,X
8,Košickı kraj,801,Košice,804,Košice III,9,František,Mikloško,  566,5.19,  566,5.19,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,10,Robert,Mistrík,  10,0.09,  10,0.09,  0,0.00,X
8,Košickı kraj,801,Košice,804,Košice III,11,Maroš,Šefèoviè, 1 856,17.04, 1 856,17.04,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,12,Róbert,Švec,  19,0.17,  19,0.17,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,13,Bohumila,Tauchmannová,  27,0.24,  27,0.24,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,14,Juraj,Zábojník,  22,0.20,  22,0.20,  0,0.00,
8,Košickı kraj,801,Košice,804,Košice III,15,Ivan,Zuzula,  16,0.14,  16,0.14,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,1,Béla,Bugár,  424,1.81,  424,1.81,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,2,Zuzana,Èaputová, 11 153,47.64, 11 153,47.64,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,3,Martin,Daòo,  150,0.64,  150,0.64,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,4,Štefan,Harabin, 3 324,14.19, 3 324,14.19,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,5,Eduard,Chmelár,  608,2.59,  608,2.59,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,6,Marian,Kotleba, 1 510,6.45, 1 510,6.45,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,7,Milan,Krajniak,  692,2.95,  692,2.95,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,8,József,Menyhárt,  1,0.00,  1,0.00,  0,0.00,X
8,Košickı kraj,801,Košice,805,Košice IV,9,František,Mikloško, 1 403,5.99, 1 403,5.99,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,10,Robert,Mistrík,  29,0.12,  29,0.12,  0,0.00,X
8,Košickı kraj,801,Košice,805,Košice IV,11,Maroš,Šefèoviè, 3 972,16.96, 3 972,16.96,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,12,Róbert,Švec,  44,0.18,  44,0.18,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,13,Bohumila,Tauchmannová,  34,0.14,  34,0.14,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,14,Juraj,Zábojník,  38,0.16,  38,0.16,  0,0.00,
8,Košickı kraj,801,Košice,805,Košice IV,15,Ivan,Zuzula,  28,0.11,  28,0.11,  0,0.00,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,1,Béla,Bugár, 1 970,4.84,  387,10.81, 1 583,4.26,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,2,Zuzana,Èaputová, 15 958,39.22, 1 526,42.62, 14 432,38.90,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,3,Martin,Daòo,  313,0.76,  15,0.41,  298,0.80,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,4,Štefan,Harabin, 5 824,14.31,  386,10.78, 5 438,14.65,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,5,Eduard,Chmelár,  920,2.26,  82,2.29,  838,2.25,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,6,Marian,Kotleba, 4 892,12.02,  477,13.32, 4 415,11.90,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,7,Milan,Krajniak, 1 521,3.73,  80,2.23, 1 441,3.88,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,8,József,Menyhárt,  42,0.10,  18,0.50,  24,0.06,X
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,9,František,Mikloško, 2 254,5.54,  95,2.65, 2 159,5.81,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,10,Robert,Mistrík,  65,0.15,  4,0.11,  61,0.16,X
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,11,Maroš,Šefèoviè, 6 561,16.12,  487,13.60, 6 074,16.37,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,12,Róbert,Švec,  132,0.32,  9,0.25,  123,0.33,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,13,Bohumila,Tauchmannová,  72,0.17,  3,0.08,  69,0.18,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,14,Juraj,Zábojník,  82,0.20,  5,0.13,  77,0.20,
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,15,Ivan,Zuzula,  74,0.18,  6,0.16,  68,0.18,
8,Košickı kraj,803,Michalovce,807,Michalovce,1,Béla,Bugár, 2 004,6.15,  548,3.36, 1 456,8.94,
8,Košickı kraj,803,Michalovce,807,Michalovce,2,Zuzana,Èaputová, 9 323,28.62, 5 384,33.02, 3 939,24.20,
8,Košickı kraj,803,Michalovce,807,Michalovce,3,Martin,Daòo,  226,0.69,  125,0.76,  101,0.62,
8,Košickı kraj,803,Michalovce,807,Michalovce,4,Štefan,Harabin, 5 930,18.20, 3 065,18.80, 2 865,17.60,
8,Košickı kraj,803,Michalovce,807,Michalovce,5,Eduard,Chmelár,  913,2.80,  526,3.22,  387,2.37,
8,Košickı kraj,803,Michalovce,807,Michalovce,6,Marian,Kotleba, 3 426,10.51, 1 525,9.35, 1 901,11.68,
8,Košickı kraj,803,Michalovce,807,Michalovce,7,Milan,Krajniak, 1 140,3.49,  536,3.28,  604,3.71,
8,Košickı kraj,803,Michalovce,807,Michalovce,8,József,Menyhárt,  38,0.11,  13,0.07,  25,0.15,X
8,Košickı kraj,803,Michalovce,807,Michalovce,9,František,Mikloško, 1 470,4.51,  762,4.67,  708,4.35,
8,Košickı kraj,803,Michalovce,807,Michalovce,10,Robert,Mistrík,  60,0.18,  26,0.15,  34,0.20,X
8,Košickı kraj,803,Michalovce,807,Michalovce,11,Maroš,Šefèoviè, 7 755,23.80, 3 670,22.51, 4 085,25.10,
8,Košickı kraj,803,Michalovce,807,Michalovce,12,Róbert,Švec,  91,0.27,  33,0.20,  58,0.35,
8,Košickı kraj,803,Michalovce,807,Michalovce,13,Bohumila,Tauchmannová,  75,0.23,  34,0.20,  41,0.25,
8,Košickı kraj,803,Michalovce,807,Michalovce,14,Juraj,Zábojník,  76,0.23,  33,0.20,  43,0.26,
8,Košickı kraj,803,Michalovce,807,Michalovce,15,Ivan,Zuzula,  47,0.14,  22,0.13,  25,0.15,
8,Košickı kraj,803,Michalovce,809,Sobrance,1,Béla,Bugár,  168,2.19,  39,2.05,  129,2.23,
8,Košickı kraj,803,Michalovce,809,Sobrance,2,Zuzana,Èaputová, 1 463,19.10,  452,23.83, 1 011,17.54,
8,Košickı kraj,803,Michalovce,809,Sobrance,3,Martin,Daòo,  55,0.71,  8,0.42,  47,0.81,
8,Košickı kraj,803,Michalovce,809,Sobrance,4,Štefan,Harabin, 1 891,24.69,  499,26.31, 1 392,24.15,
8,Košickı kraj,803,Michalovce,809,Sobrance,5,Eduard,Chmelár,  185,2.41,  52,2.74,  133,2.30,
8,Košickı kraj,803,Michalovce,809,Sobrance,6,Marian,Kotleba,  971,12.67,  195,10.28,  776,13.46,
8,Košickı kraj,803,Michalovce,809,Sobrance,7,Milan,Krajniak,  354,4.62,  72,3.79,  282,4.89,
8,Košickı kraj,803,Michalovce,809,Sobrance,8,József,Menyhárt,  3,0.03,  0,0.00,  3,0.05,X
8,Košickı kraj,803,Michalovce,809,Sobrance,9,František,Mikloško,  362,4.72,  96,5.06,  266,4.61,
8,Košickı kraj,803,Michalovce,809,Sobrance,10,Robert,Mistrík,  14,0.18,  3,0.15,  11,0.19,X
8,Košickı kraj,803,Michalovce,809,Sobrance,11,Maroš,Šefèoviè, 2 107,27.51,  460,24.26, 1 647,28.58,
8,Košickı kraj,803,Michalovce,809,Sobrance,12,Róbert,Švec,  15,0.19,  3,0.15,  12,0.20,
8,Košickı kraj,803,Michalovce,809,Sobrance,13,Bohumila,Tauchmannová,  21,0.27,  5,0.26,  16,0.27,
8,Košickı kraj,803,Michalovce,809,Sobrance,14,Juraj,Zábojník,  35,0.45,  9,0.47,  26,0.45,
8,Košickı kraj,803,Michalovce,809,Sobrance,15,Ivan,Zuzula,  14,0.18,  3,0.15,  11,0.19,
8,Košickı kraj,804,Roòava,808,Roòava,1,Béla,Bugár, 1 648,9.21,  352,5.10, 1 296,11.78,
8,Košickı kraj,804,Roòava,808,Roòava,2,Zuzana,Èaputová, 7 095,39.66, 3 169,45.97, 3 926,35.71,
8,Košickı kraj,804,Roòava,808,Roòava,3,Martin,Daòo,  78,0.43,  30,0.43,  48,0.43,
8,Košickı kraj,804,Roòava,808,Roòava,4,Štefan,Harabin, 2 176,12.16,  818,11.86, 1 358,12.35,
8,Košickı kraj,804,Roòava,808,Roòava,5,Eduard,Chmelár,  459,2.56,  220,3.19,  239,2.17,
8,Košickı kraj,804,Roòava,808,Roòava,6,Marian,Kotleba, 2 552,14.26,  844,12.24, 1 708,15.53,
8,Košickı kraj,804,Roòava,808,Roòava,7,Milan,Krajniak,  571,3.19,  221,3.20,  350,3.18,
8,Košickı kraj,804,Roòava,808,Roòava,8,József,Menyhárt,  19,0.10,  5,0.07,  14,0.12,X
8,Košickı kraj,804,Roòava,808,Roòava,9,František,Mikloško,  293,1.63,  164,2.37,  129,1.17,
8,Košickı kraj,804,Roòava,808,Roòava,10,Robert,Mistrík,  22,0.12,  5,0.07,  17,0.15,X
8,Košickı kraj,804,Roòava,808,Roòava,11,Maroš,Šefèoviè, 2 793,15.61,  985,14.28, 1 808,16.44,
8,Košickı kraj,804,Roòava,808,Roòava,12,Róbert,Švec,  72,0.40,  29,0.42,  43,0.39,
8,Košickı kraj,804,Roòava,808,Roòava,13,Bohumila,Tauchmannová,  27,0.15,  14,0.20,  13,0.11,
8,Košickı kraj,804,Roòava,808,Roòava,14,Juraj,Zábojník,  41,0.22,  20,0.29,  21,0.19,
8,Košickı kraj,804,Roòava,808,Roòava,15,Ivan,Zuzula,  40,0.22,  17,0.24,  23,0.20,
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,1,Béla,Bugár,  129,1.40,  21,1.00,  108,1.52,
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,2,Zuzana,Èaputová, 2 388,26.06,  629,30.12, 1 759,24.86,
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,3,Martin,Daòo,  60,0.65,  10,0.47,  50,0.70,
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,4,Štefan,Harabin, 1 553,16.95,  422,20.21, 1 131,15.99,
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,5,Eduard,Chmelár,  217,2.36,  58,2.77,  159,2.24,
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,6,Marian,Kotleba, 1 709,18.65,  307,14.70, 1 402,19.82,
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,7,Milan,Krajniak,  376,4.10,  79,3.78,  297,4.19,
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,8,József,Menyhárt,  5,0.05,  0,0.00,  5,0.07,X
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,9,František,Mikloško,  418,4.56,  54,2.58,  364,5.14,
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,10,Robert,Mistrík,  16,0.17,  7,0.33,  9,0.12,X
8,Košickı kraj,805,Spišská Nová Ves,801,Gelnica,11,Maroš,Šefèoviè, 2 179,23.78,  480,22.98, 1 699,24.02,
