Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poèet okrskov ,Poèet zapísanıch volièov,Poèet vydanıch obálok,"Úèas volièov v %",Poèet odovzdanıch obálok,Podiel odovzdanıch obálok v %,Poèet platnıch hlasov všetkıch kandidátov, Podiel platnıch hlasov všetkıch kandidátov v %
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511293,Buzitka,1,  409,  195,47.67,  195,100.00,  195,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511323,Èakanovce,1,  810,  147,18.14,  147,100.00,  143,97.27
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511331,Èamovce,1,  436,  95,21.78,  95,100.00,  94,98.94
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511358,Divín,2, 1 649,  726,44.02,  726,100.00,  723,99.58
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511366,Dobroè,1,  519,  282,54.33,  282,100.00,  280,99.29
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511391,Fi¾akovo,9, 7 895, 1 877,23.77, 1 877,100.00, 1 870,99.62
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511404,Fi¾akovské Kováèe,1,  700,  203,29.00,  203,100.00,  201,99.01
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,557331,Gregorova Vieska,1,  108,  57,52.77,  57,100.00,  56,98.24
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511421,Haliè,1, 1 335,  643,48.16,  643,100.00,  637,99.06
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511439,Holiša,1,  492,  143,29.06,  143,100.00,  141,98.60
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511463,Jelšovec,1,  238,  61,25.63,  61,100.00,  61,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511480,Kalonda,1,  167,  54,32.33,  54,100.00,  54,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511374,Kotmanová,1,  246,  111,45.12,  111,100.00,  111,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511528,Lehôtka,1,  290,  112,38.62,  112,100.00,  112,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511536,Lentvora,1,  64,  18,28.12,  18,100.00,  18,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511544,Lipovany,1,  210,  83,39.52,  83,100.00,  82,98.79
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511552,Lovinobaòa,2, 1 587,  619,39.00,  619,100.00,  617,99.67
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511561,¼uboreè,1,  275,  112,40.72,  112,100.00,  110,98.21
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511218,Luèenec,26, 21 844, 8 906,40.77, 8 905,99.98, 8 826,99.11
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511579,Lupoè,1,  175,  73,41.71,  73,100.00,  72,98.63
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511609,Mašková,1,  258,  88,34.10,  88,100.00,  88,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,580309,Mikušovce,1,  233,  115,49.35,  115,100.00,  112,97.39
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511625,Muèín,1,  582,  142,24.39,  139,97.88,  139,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511641,Mıtna,1, 1 006,  474,47.11,  474,100.00,  471,99.36
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511668,Nitra nad Ip¾om,1,  267,  49,18.35,  49,100.00,  48,97.95
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511676,Nové Hony,1,  146,  53,36.30,  53,100.00,  51,96.22
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511692,Panické Dravce,1,  606,  243,40.09,  243,100.00,  240,98.76
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511706,Píla,1,  195,  118,60.51,  118,100.00,  117,99.15
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511714,Pinciná,1,  185,  94,50.81,  94,100.00,  93,98.93
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511722,Pleš,1,  142,  59,41.54,  59,100.00,  59,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511749,Podreèany,1,  470,  202,42.97,  202,100.00,  197,97.52
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511757,Polichno,1,  111,  35,31.53,  35,100.00,  35,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511773,Praha,1,  70,  28,40.00,  28,100.00,  28,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511781,Prša,1,  172,  56,32.55,  56,100.00,  56,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511790,Radzovce,1, 1 314,  364,27.70,  364,100.00,  362,99.45
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511803,Rapovce,1,  768,  237,30.85,  237,100.00,  234,98.73
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511811,Ratka,1,  252,  129,51.19,  129,100.00,  129,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511838,Ruiná,1,  677,  234,34.56,  234,100.00,  234,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511846,Stará Haliè,1,  506,  273,53.95,  273,100.00,  271,99.26
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511854,Šávo¾,1,  441,  99,22.44,  99,100.00,  98,98.98
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511862,Šiatorská Bukovinka,1,  258,  118,45.73,  118,100.00,  115,97.45
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511871,Šíd,1,  931,  171,18.36,  171,100.00,  171,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511897,Šurice,1,  413,  84,20.33,  84,100.00,  83,98.80
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511901,Toènica,1,  296,  143,48.31,  143,100.00,  142,99.30
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511919,Tomášovce,1, 1 145,  624,54.49,  624,100.00,  623,99.83
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511927,Trebe¾ovce,3,  719,  340,47.28,  340,100.00,  334,98.23
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,557340,Trenè,1,  364,  62,17.03,  62,100.00,  62,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511943,Tuhár,1,  291,  134,46.04,  134,100.00,  133,99.25
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,511994,Ve¾ká nad Ip¾om,1,  718,  201,27.99,  201,100.00,  201,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,512010,Ve¾ké Dravce,1,  532,  187,35.15,  187,100.00,  187,100.00
6,Banskobystrickı kraj,603,Luèenec,606,Luèenec,557307,Vidiná,1, 1 492,  846,56.70,  846,100.00,  843,99.64
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511269,Breznièka,1,  616,  310,50.32,  310,100.00,  310,100.00
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511315,Cinobaòa,3, 1 801,  707,39.25,  705,99.71,  701,99.43
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511340,Èeské Brezovo,2,  393,  202,51.39,  202,100.00,  201,99.50
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,557323,Ïubákovo,1,  82,  44,53.65,  44,100.00,  44,100.00
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511447,Hradište,1,  213,  110,51.64,  110,100.00,  110,100.00
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,514900,Hrnèiarska Ves,2,  741,  266,35.89,  266,100.00,  261,98.12
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,514918,Hrnèiarske Zaluany,1,  708,  329,46.46,  329,100.00,  327,99.39
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511471,Kalinovo,2, 1 860,  879,47.25,  879,100.00,  876,99.65
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511498,Kokava nad Rimavicou,3, 2 280, 1 097,48.11, 1 097,100.00, 1 083,98.72
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511501,Krná,1,  52,  37,71.15,  37,100.00,  37,100.00
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511595,Málinec,2, 1 143,  471,41.20,  471,100.00,  465,98.72
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511617,Mládzovo,1,  95,  63,66.31,  63,100.00,  63,100.00
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511684,Ozdín,2,  251,  143,56.97,  143,100.00,  141,98.60
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511765,Poltár,7, 4 511, 2 000,44.33, 2 000,100.00, 1 989,99.45
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511820,Rovòany,1,  201,  94,46.76,  94,100.00,  94,100.00
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,515515,Selce,1,  82,  31,37.80,  31,100.00,  31,100.00
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,515591,Sušany,1,  353,  195,55.24,  195,100.00,  194,99.48
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511889,Šoltıska,1,  92,  47,51.08,  47,100.00,  46,97.87
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,511978,Uhorské,1,  423,  221,52.24,  220,99.54,  220,100.00
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,580317,Utekáè,2,  789,  361,45.75,  361,100.00,  359,99.44
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,512001,Ve¾ká Ves,1,  346,  196,56.64,  196,100.00,  192,97.95
6,Banskobystrickı kraj,603,Luèenec,607,Poltár,582051,Zlatno,1,  376,  157,41.75,  157,100.00,  155,98.72
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,514675,Drkovce,1,  441,  133,30.15,  133,100.00,  133,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,514721,Gemer,1,  694,  216,31.12,  216,100.00,  211,97.68
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,514756,Gemerská Ves,1,  704,  137,19.46,  137,100.00,  134,97.81
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525677,Gemerské Teplice,2,  286,  126,44.05,  126,100.00,  126,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525685,Gemerskı Sad,2,  242,  97,40.08,  97,100.00,  97,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,514896,Hrlica,1,  53,  30,56.60,  30,100.00,  30,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525766,Hucín,1,  674,  89,13.20,  89,100.00,  88,98.87
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,514977,Chvalová,1,  125,  37,29.60,  37,100.00,  37,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525774,Chyné,1,  336,  144,42.85,  144,100.00,  144,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525791,Jelšava,2, 2 285,  508,22.23,  508,100.00,  501,98.62
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525812,Kameòany,1,  578,  169,29.23,  169,100.00,  158,93.49
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515574,Leváre,1,  79,  20,25.31,  20,100.00,  20,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515159,Levkuška,1,  183,  48,26.22,  48,100.00,  48,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525901,Licince,1,  506,  144,28.45,  144,100.00,  142,98.61
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525928,Lubeník,1, 1 018,  324,31.82,  324,100.00,  321,99.07
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525944,Magnezitovce,2,  355,  150,42.25,  150,100.00,  149,99.33
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,580384,Mokrá Lúka,1,  452,  242,53.53,  242,100.00,  241,99.58
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525987,Muráò,1,  940,  353,37.55,  353,100.00,  346,98.01
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,525995,Muránska Dlhá Lúka,1,  675,  304,45.03,  304,100.00,  303,99.67
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526002,Muránska Huta,2,  191,  118,61.78,  118,100.00,  118,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526011,Muránska Lehota,1,  173,  83,47.97,  83,100.00,  83,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526029,Muránska Zdychava,1,  193,  93,48.18,  93,100.00,  92,98.92
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526037,Nandra,1,  191,  64,33.50,  64,100.00,  64,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515256,Otroèok,1,  244,  102,41.80,  102,100.00,  101,99.01
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515302,Ploské,1,  62,  25,40.32,  25,100.00,  25,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515311,Polina,1,  80,  38,47.50,  38,100.00,  36,94.73
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526100,Prihradzany,1,  66,  39,59.09,  39,100.00,  39,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526118,Rákoš,1,  319,  125,39.18,  125,100.00,  124,99.20
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515361,Rašice,1,  103,  30,29.12,  30,100.00,  30,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515370,Ratková,1,  431,  131,30.39,  131,100.00,  128,97.70
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515400,Ratkovské Bystré,1,  268,  120,44.77,  120,100.00,  118,98.33
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526142,Revúca,11, 9 839, 4 029,40.94, 4 029,100.00, 4 004,99.37
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526151,Revúcka Lehota,1,  251,  166,66.13,  166,100.00,  165,99.39
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515507,Rybník,1,  108,  21,19.44,  21,100.00,  21,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,557820,Sása,1,  118,  40,33.89,  40,100.00,  39,97.50
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526258,Sirk,2,  861,  261,30.31,  261,100.00,  255,97.70
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515523,Skerešovo,1,  172,  60,34.88,  60,100.00,  60,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526304,Šivetice,1,  273,  54,19.78,  54,100.00,  54,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515612,Torna¾a,9, 5 783, 1 583,27.37, 1 583,100.00, 1 566,98.92
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,526321,Turèok,1,  206,  74,35.92,  74,100.00,  74,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515761,Višòové,1,  49,  18,36.73,  18,100.00,  18,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,608,Revúca,515833,iar,1,  98,  38,38.77,  38,100.00,  36,94.73
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557757,Abovce,1,  492,  123,25.00,  123,100.00,  121,98.37
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514489,Babinec,1,  60,  35,58.33,  35,100.00,  35,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514501,Barca,1,  361,  83,22.99,  83,100.00,  83,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514519,Bátka,1,  694,  239,34.43,  239,100.00,  233,97.48
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514535,Belín,1,  137,  43,31.38,  43,100.00,  42,97.67
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514543,Blhovce,1,  602,  107,17.77,  107,100.00,  107,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514551,Bottovo,1,  164,  86,52.43,  86,100.00,  84,97.67
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514586,Budikovany,1,  50,  23,46.00,  23,100.00,  22,95.65
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514594,Cakov,1,  228,  74,32.45,  74,100.00,  74,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514608,Èerenèany,1,  465,  253,54.40,  253,100.00,  250,98.81
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514616,Èierny Potok,1,  118,  66,55.93,  66,100.00,  65,98.48
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514624,Èí,1,  556,  194,34.89,  194,100.00,  191,98.45
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514632,Dolné Zahorany,1,  158,  63,39.87,  63,100.00,  61,96.82
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514641,Draice,1,  186,  43,23.11,  43,100.00,  43,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514659,Drienèany,1,  164,  85,51.82,  85,100.00,  84,98.82
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514667,Dròa,1,  145,  63,43.44,  63,100.00,  63,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514683,Dubno,1,  131,  28,21.37,  28,100.00,  28,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514691,Dubovec,1,  393,  78,19.84,  78,100.00,  77,98.71
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557919,Dulovo,1,  147,  53,36.05,  53,100.00,  53,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514713,Figa,1,  329,  91,27.65,  91,100.00,  90,98.90
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514730,Gemerèek,1,  80,  25,31.25,  25,100.00,  25,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514764,Gemerské Dechtáre,1,  347,  112,32.27,  112,100.00,  111,99.10
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557889,Gemerské Michalovce,1,  75,  26,34.66,  26,100.00,  26,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514781,Gemerskı Jablonec,1,  574,  121,21.08,  121,100.00,  121,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514799,Gortva,1,  386,  49,12.69,  49,100.00,  49,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514811,Hajnáèka,1,  941,  255,27.09,  255,100.00,  249,97.64
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514829,Hnúša,8, 5 490, 1 910,34.79, 1 910,100.00, 1 887,98.79
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514837,Hodejov,1, 1 110,  248,22.34,  248,100.00,  244,98.38
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514845,Hodejovec,1,  152,  58,38.15,  58,100.00,  57,98.27
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514853,Horné Zahorany,1,  100,  61,61.00,  61,100.00,  61,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514861,Hostice,1,  700,  134,19.14,  134,100.00,  133,99.25
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514870,Hostišovce,1,  160,  39,24.37,  39,100.00,  37,94.87
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514888,Hrachovo,2,  679,  360,53.01,  360,100.00,  357,99.16
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514926,Hrušovo,2,  169,  93,55.02,  93,100.00,  92,98.92
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514934,Hubovo,1,  111,  27,24.32,  27,100.00,  26,96.29
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514942,Husiná,1,  401,  91,22.69,  91,100.00,  86,94.50
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514951,Chanava,1,  560,  152,27.14,  152,100.00,  150,98.68
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514969,Chrámec,1,  313,  61,19.48,  61,100.00,  61,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514985,Ivanice,1,  187,  62,33.15,  62,100.00,  62,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514993,Janice,1,  171,  33,19.29,  33,100.00,  31,93.93
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515001,Jesenské,2, 1 776,  469,26.40,  469,100.00,  465,99.14
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515019,Jestice,1,  120,  27,22.50,  27,100.00,  26,96.29
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515027,Kaloša,1,  555,  158,28.46,  158,100.00,  153,96.83
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515035,Kesovce,1,  160,  14,8.75,  14,100.00,  14,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515043,Klenovec,3, 2 434, 1 019,41.86, 1 018,99.90, 1 012,99.41
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515051,Kociha,1,  165,  91,55.15,  91,100.00,  90,98.90
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515060,Konrádovce,1,  246,  49,19.91,  49,100.00,  49,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515078,Krá¾,1,  725,  223,30.75,  223,100.00,  222,99.55
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515086,Kraskovo,1,  100,  56,56.00,  56,100.00,  56,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515094,Krokava,1,  24,  18,75.00,  18,100.00,  17,94.44
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515108,Kruno,1,  291,  155,53.26,  155,100.00,  155,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515116,Kyjatice,1,  60,  35,58.33,  35,100.00,  34,97.14
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515124,Lehota nad Rimavicou,1,  240,  108,45.00,  108,100.00,  107,99.07
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515132,Lenartovce,1,  391,  121,30.94,  121,100.00,  120,99.17
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515141,Lenka,1,  168,  95,56.54,  95,100.00,  94,98.94
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515167,Lipovec,1,  54,  9,16.66,  9,100.00,  9,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515175,Lukovištia,1,  152,  68,44.73,  68,100.00,  67,98.52
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515183,Martinová,1,  164,  30,18.29,  30,100.00,  30,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515205,Neporadza,1,  224,  62,27.67,  62,100.00,  62,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557790,Ninı Skálnik,1,  160,  78,48.75,  78,100.00,  76,97.43
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515230,Nová Bašta,1,  388,  108,27.83,  108,100.00,  107,99.07
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515248,Orávka,1,  129,  69,53.48,  69,100.00,  69,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515264,Oïany,1, 1 258,  476,37.83,  476,100.00,  469,98.52
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515272,Padarovce,1,  128,  46,35.93,  46,100.00,  46,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515281,Pavlovce,1,  263,  47,17.87,  47,100.00,  46,97.87
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515299,Petrovce,1,  182,  51,28.02,  51,100.00,  46,90.19
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515337,Poproè,1,  19,  11,57.89,  11,100.00,  11,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515345,Potok,1,  29,  20,68.96,  20,100.00,  20,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515353,Radnovce,1,  601,  170,28.28,  170,100.00,  166,97.64
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557854,Rakytník,1,  207,  71,34.29,  71,100.00,  70,98.59
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515388,Ratkovská Lehota,1,  42,  27,64.28,  27,100.00,  27,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515396,Ratkovská Suchá,1,  41,  21,51.21,  21,100.00,  21,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557765,Rieèka,1,  184,  42,22.82,  42,100.00,  42,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515426,Rimavská Baòa,1,  402,  171,42.53,  171,100.00,  171,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515442,Rimavská Seè,2, 1 419,  142,10.00,  142,100.00,  138,97.18
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,27, 18 417, 7 048,38.26, 7 048,100.00, 6 999,99.30
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515451,Rimavské Brezovo,1,  407,  163,40.04,  163,100.00,  161,98.77
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515469,Rimavské Janovce,1, 1 044,  300,28.73,  300,100.00,  299,99.66
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557811,Rimavské Zaluany,1,  287,  168,58.53,  168,100.00,  166,98.80
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515485,Rovné,1,  93,  44,47.31,  44,100.00,  44,100.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515493,Rumince,1,  316,  120,37.97,  120,100.00,  120,100.00
