Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poèet okrskov 
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527726,Potoky,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527718,Potôèky,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527815,So¾ník,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527823,Staškovce,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527840,Stropkov,  10
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527866,Šandal,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527912,Tisinec,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527921,Tokajík,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527939,Turany nad Ondavou,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527971,Varechovce,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527980,Ve¾krop,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527998,Vislava,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,528005,Vladièa,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,528013,Vojtovce,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,528021,Vyškovce,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,528048,Vyšná Olšava,  1
7,Prešovskı kraj,707,Stropkov,711,Stropkov,560073,Vyšnı Hrabovec,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527122,Belejovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527131,Beòadikovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527149,Bodrual,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527211,Cernina,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527220,Cigla,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527238,Dlhoòa,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527246,Dobroslava,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527254,Dubová,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,580601,Dukovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527271,Fijaš,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,519197,Giraltovce,  3
7,Prešovskı kraj,708,Svidník,712,Svidník,527301,Havranec,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527319,Hrabovèík,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527327,Hunkovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527351,Jurkova Vo¾a,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,519316,Kalnište,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527360,Kapišová,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527378,Keèkovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,519332,Kobylnice,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527394,Korejovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,519391,Kraèúnovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527424,Krajná Bystrá,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527432,Krajná Po¾ana,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527441,Krajná Porúbka,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527459,Krajné Èierno,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527483,Krulová,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,519448,Kuková,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527491,Kurimka,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527505,Ladomirová,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,519537,Lúèka,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,519561,Luany pri Topli,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527548,Matovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527556,Medvedie,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527564,Mestisko,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,519596,Mièakovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527599,Miro¾a,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527602,Mlynárovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527629,Niná Jed¾ová,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527645,Niná Pisaná,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527653,Ninı Komárnik,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527661,Ninı Mirošov,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527670,Ninı Orlík,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527688,Nová Polianka,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527696,Okrúhle,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527734,Príkra,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527742,Pstriná,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527751,Radoma,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527769,Rakovèík,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527777,Rovné,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527785,Roztoky,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527807,Soboš,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527831,Stroèín,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527858,Svidnièka,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527106,Svidník,  9
7,Prešovskı kraj,708,Svidník,712,Svidník,527874,Šarbov,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527882,Šarišskı Štiavnik,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527891,Šemetkovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527904,Štefurov,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527947,Vagrinec,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527955,Valkovce,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,527963,Vápeník,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,528030,Vyšná Jed¾ová,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,528056,Vyšná Pisaná,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,528064,Vyšnı Komárnik,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,528072,Vyšnı Mirošov,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,528081,Vyšnı Orlík,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,519987,elezník,  1
7,Prešovskı kraj,708,Svidník,712,Svidník,519995,elmanovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544060,Babie,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544078,Banské,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544086,Benkovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544094,Bystré,  2
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544108,Cabov,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544116,Èaklov,  2
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544124,Èièava,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544132,Èierne nad Top¾ou,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544141,Ïapalovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544159,Davidov,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544167,Detrík,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544175,Dlhé Klèovo,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544183,Ïurïoš,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544191,Giglovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544205,Girovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544213,Hanušovce nad Top¾ou,  2
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,581674,Hencovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544221,Hermanovce nad Top¾ou,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544230,Hlinné,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528731,Holèíkovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528749,Jasenovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528757,Jastrabie nad Top¾ou,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528765,Juskova Vo¾a,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528773,Kamenná Poruba,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528781,Kladzany,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528790,Komárany,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528811,Kuèín,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528820,Kvakovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528838,Majerovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528846,Malá Domaša,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528854,Matiaška,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528862,Medzianky,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528871,Merník,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528889,Michalok,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528901,Ninı Hrabovec,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528919,Ninı Hrušov,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528927,Ninı Kruèov,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528935,Nová Kelèa,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528943,Ondavské Matiašovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528960,Pavlovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528978,Petkovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528986,Petrovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528994,Piskorovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529001,Poša,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529028,Prosaèov,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529036,Radvanovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529044,Rafajovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529052,Remeniny,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529079,Rudlov,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529109,Ruská Vo¾a,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529125,Saèurov,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529133,Seèovská Polianka,  2
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529141,Sedliská,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529150,Skrabské,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529168,Slovenská Kajòa,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529176,So¾,  2
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529184,Štefanovce,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529192,Tovarné,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529206,Tovarnianska Polianka,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529214,Vavrinec,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529222,Vechec,  2
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529231,Vlaèa,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544051,Vranov nad Top¾ou,  19
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529117,Vyšnı Kazimír,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529257,Vyšnı ipov,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529265,Zámutov,  2
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529281,Zlatník,  1
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529290,alobín,  1
8,Košickı kraj,801,Košice,802,Košice I,599891,Košice - Dung¾a,  1
8,Košickı kraj,801,Košice,802,Košice I,598119,Košice - Kaveèany,  1
8,Košickı kraj,801,Košice,802,Košice I,598151,Košice - Sever,  18
8,Košickı kraj,801,Košice,802,Košice I,599875,Košice - Sídlisko ahanovce,  18
8,Košickı kraj,801,Košice,802,Košice I,598186,Košice - Staré Mesto,  19
8,Košickı kraj,801,Košice,802,Košice I,598127,Košice - ahanovce,  1
8,Košickı kraj,801,Košice,803,Košice II,598194,Košice - Lorinèík,  1
8,Košickı kraj,801,Košice,803,Košice II,599972,Košice - Luník IX,  2
8,Košickı kraj,801,Košice,803,Košice II,598216,Košice - Myslava,  2
8,Košickı kraj,801,Košice,803,Košice II,598208,Košice - Pereš,  2
8,Košickı kraj,801,Košice,803,Košice II,599859,Košice - Po¾ov,  1
8,Košickı kraj,801,Košice,803,Košice II,599883,Košice - Sídlisko KVP,  18
8,Košickı kraj,801,Košice,803,Košice II,599841,Košice - Šaca,  3
8,Košickı kraj,801,Košice,803,Košice II,598224,Košice - Západ,  31
8,Košickı kraj,801,Košice,804,Košice III,598682,Košice - Dargovskıch hrdinov,  24
8,Košickı kraj,801,Košice,804,Košice III,599018,Košice - Košická Nová Ves,  2
8,Košickı kraj,801,Košice,805,Košice IV,599093,Košice - Barca,  3
8,Košickı kraj,801,Košice,805,Košice IV,599824,Košice - Juh,  20
8,Košickı kraj,801,Košice,805,Košice IV,599794,Košice - Krásna,  4
8,Košickı kraj,801,Košice,805,Košice IV,599816,Košice - Nad jazerom,  23
8,Košickı kraj,801,Košice,805,Košice IV,599786,Košice - Šebastovce,  1
8,Košickı kraj,801,Košice,805,Košice IV,599913,Košice - Vyšné Opátske,  3
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521141,Baèkovík,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521159,Baška,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521167,Bela,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521175,Beniakovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521183,Bidovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521191,Blaice,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559831,Boèiar,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521205,Bohdanovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521213,Boliarov,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521221,Budimír,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521248,Bukovec,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521256,Bunetice,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521264,Buzica,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521272,Cestice,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521281,Èakanovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521299,Èaòa,  4
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521302,Èeèejovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521311,Èiatice,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521329,Debraï,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521337,Drienovec,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521345,Drustevná pri Hornáde,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521353,Ïurïošík,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521361,Ïurkov,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559873,Dvorníky - Vèeláre,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521370,Geèa,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521388,Gyòov,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521396,Haèava,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,518123,Háj,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521400,Haniska,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521418,Her¾any,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521426,Hodkovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,518107,Hosovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521442,Hrašovík,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521469,Hı¾ov,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,599310,Chorváty,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521477,Chrastné,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521485,Janík,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521493,Jasov,  2
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521507,Kalša,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521523,Kecerovce,  2
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521540,Kecerovskı Lipovec,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559687,Kechnec,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521558,Kokšov - Bakša,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521566,Komárovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,582514,Kosto¾any nad Hornádom,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521574,Košická Belá,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521582,Košická Polianka,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521591,Košické O¾šany,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521604,Košickı Kleèenov,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521612,Krá¾ovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521639,Kysak,  2
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521655,Malá Ida,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521663,Malá Lodina,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521671,Medzev,  3
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,580252,Milhos,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521680,Mokrance,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521698,Moldava nad Bodvou,  9
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521701,Mudrovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,518140,Niná Hutka,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521728,Niná Kamenica,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521736,Niná Myš¾a,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521744,Ninı Èaj,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521752,Ninı Klátov,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521761,Ninı Lánec,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521795,Nová Polhora,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521787,Nováèany,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521809,Novı Salaš,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521817,Obišovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521825,Olšovany,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521833,Opátka,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521841,Opiná,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521850,Paòovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521868,Peder,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521876,Perín - Chym,  3
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521884,Ploské,  2
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521892,Poproè,  2
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521906,Rákoš,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521914,Rankovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521922,Rešica,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521931,Rozhanovce,  2
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521949,Rudník,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521957,Ruskov,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521965,Sady nad Torysou,  2
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521973,Seòa,  2
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521981,Skároš,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,518115,Slanèík,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522007,Slanec,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522015,Slanská Huta,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522023,Slanské Nové Mesto,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522031,Soko¾,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559865,Soko¾any,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522040,Svinica,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522066,Šemša,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522074,Štós,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522082,Trebejov,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522091,Trsany,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522104,Trstené pri Hornáde,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559784,Turòa nad Bodvou,  3
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521779,Turnianska Nová Ves,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522121,Vajkovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522139,Valaliky,  3
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522147,Ve¾ká Ida,  3
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522155,Ve¾ká Lodina,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522163,Vtáèkovce,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522171,Vyšná Hutka,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522180,Vyšná Kamenica,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522198,Vyšná Myš¾a,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522201,Vyšnı Èaj,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522210,Vyšnı Klátov,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,582093,Vyšnı Medzev,  2
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559881,Zádiel,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522244,Zlatá Idka,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522252,arnov,  1
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522261,daòa,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522287,Bajany,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522295,Bánovce nad Ondavou,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,528137,Beša,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522368,Bracovce,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,513857,Budince,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522376,Budkovce,  2
8,Košickı kraj,803,Michalovce,807,Michalovce,522392,Èeèehov,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,528277,Èièarovce,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,528307,Èierne Pole,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,528331,Drahòov,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522406,Dúbravka,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522414,Falkušovce,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522431,Hatalov,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522449,Haín,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522465,Hnojné,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522481,Horovce,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522511,Iòaèovce,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,528391,Ikovce,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522546,Jastrabie pri Michalovciach,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522562,Jovsa,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522571,Kaèanov,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522589,Kalua,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,528404,Kapušianske K¾aèany,  1
8,Košickı kraj,803,Michalovce,807,Michalovce,522597,Klokoèov,  1
