Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Poèet platnıch hlasov,Podiel platnıch hlasov z platnıch hlasov pre všetkıch kandidátov v %
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,599310,Chorváty,1,Zuzana,Èaputová,  13,37.14
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,599310,Chorváty,2,Maroš,Šefèoviè,  22,62.85
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521477,Chrastné,1,Zuzana,Èaputová,  96,61.53
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521477,Chrastné,2,Maroš,Šefèoviè,  60,38.46
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521485,Janík,1,Zuzana,Èaputová,  123,79.35
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521485,Janík,2,Maroš,Šefèoviè,  32,20.64
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521493,Jasov,1,Zuzana,Èaputová,  313,68.94
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521493,Jasov,2,Maroš,Šefèoviè,  141,31.05
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521507,Kalša,1,Zuzana,Èaputová,  114,41.60
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521507,Kalša,2,Maroš,Šefèoviè,  160,58.39
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521523,Kecerovce,1,Zuzana,Èaputová,  113,65.69
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521523,Kecerovce,2,Maroš,Šefèoviè,  59,34.30
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521540,Kecerovskı Lipovec,1,Zuzana,Èaputová,  24,47.05
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521540,Kecerovskı Lipovec,2,Maroš,Šefèoviè,  27,52.94
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559687,Kechnec,1,Zuzana,Èaputová,  181,62.84
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559687,Kechnec,2,Maroš,Šefèoviè,  107,37.15
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521558,Kokšov - Bakša,1,Zuzana,Èaputová,  230,60.20
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521558,Kokšov - Bakša,2,Maroš,Šefèoviè,  152,39.79
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521566,Komárovce,1,Zuzana,Èaputová,  66,70.21
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521566,Komárovce,2,Maroš,Šefèoviè,  28,29.78
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,582514,Kosto¾any nad Hornádom,1,Zuzana,Èaputová,  287,60.29
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,582514,Kosto¾any nad Hornádom,2,Maroš,Šefèoviè,  189,39.70
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521574,Košická Belá,1,Zuzana,Èaputová,  169,48.42
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521574,Košická Belá,2,Maroš,Šefèoviè,  180,51.57
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521582,Košická Polianka,1,Zuzana,Èaputová,  176,62.63
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521582,Košická Polianka,2,Maroš,Šefèoviè,  105,37.36
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521591,Košické O¾šany,1,Zuzana,Èaputová,  220,60.94
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521591,Košické O¾šany,2,Maroš,Šefèoviè,  141,39.05
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521604,Košickı Kleèenov,1,Zuzana,Èaputová,  41,38.67
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521604,Košickı Kleèenov,2,Maroš,Šefèoviè,  65,61.32
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521612,Krá¾ovce,1,Zuzana,Èaputová,  152,60.07
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521612,Krá¾ovce,2,Maroš,Šefèoviè,  101,39.92
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521639,Kysak,1,Zuzana,Èaputová,  371,64.18
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521639,Kysak,2,Maroš,Šefèoviè,  207,35.81
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521655,Malá Ida,1,Zuzana,Èaputová,  482,69.25
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521655,Malá Ida,2,Maroš,Šefèoviè,  214,30.74
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521663,Malá Lodina,1,Zuzana,Èaputová,  64,55.65
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521663,Malá Lodina,2,Maroš,Šefèoviè,  51,44.34
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521671,Medzev,1,Zuzana,Èaputová,  550,66.34
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521671,Medzev,2,Maroš,Šefèoviè,  279,33.65
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,580252,Milhos,1,Zuzana,Èaputová,  55,76.38
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,580252,Milhos,2,Maroš,Šefèoviè,  17,23.61
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521680,Mokrance,1,Zuzana,Èaputová,  264,69.65
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521680,Mokrance,2,Maroš,Šefèoviè,  115,30.34
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521698,Moldava nad Bodvou,1,Zuzana,Èaputová, 1 470,67.83
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521698,Moldava nad Bodvou,2,Maroš,Šefèoviè,  697,32.16
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521701,Mudrovce,1,Zuzana,Èaputová,  20,48.78
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521701,Mudrovce,2,Maroš,Šefèoviè,  21,51.21
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,518140,Niná Hutka,1,Zuzana,Èaputová,  126,60.28
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,518140,Niná Hutka,2,Maroš,Šefèoviè,  83,39.71
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521728,Niná Kamenica,1,Zuzana,Èaputová,  122,64.89
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521728,Niná Kamenica,2,Maroš,Šefèoviè,  66,35.10
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521736,Niná Myš¾a,1,Zuzana,Èaputová,  240,59.11
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521736,Niná Myš¾a,2,Maroš,Šefèoviè,  166,40.88
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521744,Ninı Èaj,1,Zuzana,Èaputová,  50,52.08
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521744,Ninı Èaj,2,Maroš,Šefèoviè,  46,47.91
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521752,Ninı Klátov,1,Zuzana,Èaputová,  204,61.81
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521752,Ninı Klátov,2,Maroš,Šefèoviè,  126,38.18
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521761,Ninı Lánec,1,Zuzana,Èaputová,  69,93.24
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521761,Ninı Lánec,2,Maroš,Šefèoviè,  5,6.75
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521795,Nová Polhora,1,Zuzana,Èaputová,  95,50.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521795,Nová Polhora,2,Maroš,Šefèoviè,  95,50.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521787,Nováèany,1,Zuzana,Èaputová,  115,54.76
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521787,Nováèany,2,Maroš,Šefèoviè,  95,45.23
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521809,Novı Salaš,1,Zuzana,Èaputová,  43,45.74
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521809,Novı Salaš,2,Maroš,Šefèoviè,  51,54.25
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521817,Obišovce,1,Zuzana,Èaputová,  118,67.81
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521817,Obišovce,2,Maroš,Šefèoviè,  56,32.18
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521825,Olšovany,1,Zuzana,Èaputová,  106,59.21
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521825,Olšovany,2,Maroš,Šefèoviè,  73,40.78
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521833,Opátka,1,Zuzana,Èaputová,  38,62.29
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521833,Opátka,2,Maroš,Šefèoviè,  23,37.70
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521841,Opiná,1,Zuzana,Èaputová,  20,38.46
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521841,Opiná,2,Maroš,Šefèoviè,  32,61.53
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521850,Paòovce,1,Zuzana,Èaputová,  132,49.81
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521850,Paòovce,2,Maroš,Šefèoviè,  133,50.18
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521868,Peder,1,Zuzana,Èaputová,  47,74.60
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521868,Peder,2,Maroš,Šefèoviè,  16,25.39
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521876,Perín - Chym,1,Zuzana,Èaputová,  324,68.49
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521876,Perín - Chym,2,Maroš,Šefèoviè,  149,31.50
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521884,Ploské,1,Zuzana,Èaputová,  162,43.08
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521884,Ploské,2,Maroš,Šefèoviè,  214,56.91
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521892,Poproè,1,Zuzana,Èaputová,  422,46.52
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521892,Poproè,2,Maroš,Šefèoviè,  485,53.47
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521906,Rákoš,1,Zuzana,Èaputová,  71,65.13
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521906,Rákoš,2,Maroš,Šefèoviè,  38,34.86
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521914,Rankovce,1,Zuzana,Èaputová,  90,73.17
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521914,Rankovce,2,Maroš,Šefèoviè,  33,26.82
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521922,Rešica,1,Zuzana,Èaputová,  31,47.69
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521922,Rešica,2,Maroš,Šefèoviè,  34,52.30
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521931,Rozhanovce,1,Zuzana,Èaputová,  571,62.81
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521931,Rozhanovce,2,Maroš,Šefèoviè,  338,37.18
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521949,Rudník,1,Zuzana,Èaputová,  84,47.19
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521949,Rudník,2,Maroš,Šefèoviè,  94,52.80
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521957,Ruskov,1,Zuzana,Èaputová,  281,55.53
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521957,Ruskov,2,Maroš,Šefèoviè,  225,44.46
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521965,Sady nad Torysou,1,Zuzana,Èaputová,  339,57.75
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521965,Sady nad Torysou,2,Maroš,Šefèoviè,  248,42.24
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521973,Seòa,1,Zuzana,Èaputová,  358,67.54
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521973,Seòa,2,Maroš,Šefèoviè,  172,32.45
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521981,Skároš,1,Zuzana,Èaputová,  185,60.26
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521981,Skároš,2,Maroš,Šefèoviè,  122,39.73
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,518115,Slanèík,1,Zuzana,Èaputová,  31,49.20
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,518115,Slanèík,2,Maroš,Šefèoviè,  32,50.79
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522007,Slanec,1,Zuzana,Èaputová,  182,55.31
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522007,Slanec,2,Maroš,Šefèoviè,  147,44.68
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522015,Slanská Huta,1,Zuzana,Èaputová,  62,68.13
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522015,Slanská Huta,2,Maroš,Šefèoviè,  29,31.86
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522023,Slanské Nové Mesto,1,Zuzana,Èaputová,  76,42.45
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522023,Slanské Nové Mesto,2,Maroš,Šefèoviè,  103,57.54
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522031,Soko¾,1,Zuzana,Èaputová,  293,70.09
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522031,Soko¾,2,Maroš,Šefèoviè,  125,29.90
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559865,Soko¾any,1,Zuzana,Èaputová,  152,56.71
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559865,Soko¾any,2,Maroš,Šefèoviè,  116,43.28
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522040,Svinica,1,Zuzana,Èaputová,  138,52.27
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522040,Svinica,2,Maroš,Šefèoviè,  126,47.72
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522066,Šemša,1,Zuzana,Èaputová,  162,57.04
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522066,Šemša,2,Maroš,Šefèoviè,  122,42.95
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522074,Štós,1,Zuzana,Èaputová,  132,55.69
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522074,Štós,2,Maroš,Šefèoviè,  105,44.30
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522082,Trebejov,1,Zuzana,Èaputová,  77,75.49
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522082,Trebejov,2,Maroš,Šefèoviè,  25,24.50
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522091,Trsany,1,Zuzana,Èaputová,  56,46.66
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522091,Trsany,2,Maroš,Šefèoviè,  64,53.33
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522104,Trstené pri Hornáde,1,Zuzana,Èaputová,  226,55.39
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522104,Trstené pri Hornáde,2,Maroš,Šefèoviè,  182,44.60
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559784,Turòa nad Bodvou,1,Zuzana,Èaputová,  517,77.16
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559784,Turòa nad Bodvou,2,Maroš,Šefèoviè,  153,22.83
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521779,Turnianska Nová Ves,1,Zuzana,Èaputová,  67,69.79
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521779,Turnianska Nová Ves,2,Maroš,Šefèoviè,  29,30.20
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522121,Vajkovce,1,Zuzana,Èaputová,  204,68.45
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522121,Vajkovce,2,Maroš,Šefèoviè,  94,31.54
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522139,Valaliky,1,Zuzana,Èaputová,  744,64.52
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522139,Valaliky,2,Maroš,Šefèoviè,  409,35.47
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522147,Ve¾ká Ida,1,Zuzana,Èaputová,  247,65.86
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522147,Ve¾ká Ida,2,Maroš,Šefèoviè,  128,34.13
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522155,Ve¾ká Lodina,1,Zuzana,Èaputová,  58,67.44
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522155,Ve¾ká Lodina,2,Maroš,Šefèoviè,  28,32.55
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522163,Vtáèkovce,1,Zuzana,Èaputová,  62,79.48
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522163,Vtáèkovce,2,Maroš,Šefèoviè,  16,20.51
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522171,Vyšná Hutka,1,Zuzana,Èaputová,  86,61.42
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522171,Vyšná Hutka,2,Maroš,Šefèoviè,  54,38.57
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522180,Vyšná Kamenica,1,Zuzana,Èaputová,  69,53.07
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522180,Vyšná Kamenica,2,Maroš,Šefèoviè,  61,46.92
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522198,Vyšná Myš¾a,1,Zuzana,Èaputová,  178,56.50
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522198,Vyšná Myš¾a,2,Maroš,Šefèoviè,  137,43.49
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522201,Vyšnı Èaj,1,Zuzana,Èaputová,  76,65.51
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522201,Vyšnı Èaj,2,Maroš,Šefèoviè,  40,34.48
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522210,Vyšnı Klátov,1,Zuzana,Èaputová,  106,61.62
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522210,Vyšnı Klátov,2,Maroš,Šefèoviè,  66,38.37
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,582093,Vyšnı Medzev,1,Zuzana,Èaputová,  106,59.21
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,582093,Vyšnı Medzev,2,Maroš,Šefèoviè,  73,40.78
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559881,Zádiel,1,Zuzana,Èaputová,  29,76.31
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559881,Zádiel,2,Maroš,Šefèoviè,  9,23.68
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522244,Zlatá Idka,1,Zuzana,Èaputová,  114,69.51
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522244,Zlatá Idka,2,Maroš,Šefèoviè,  50,30.48
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522252,arnov,1,Zuzana,Èaputová,  54,70.12
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522252,arnov,2,Maroš,Šefèoviè,  23,29.87
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522261,daòa,1,Zuzana,Èaputová,  195,54.16
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,522261,daòa,2,Maroš,Šefèoviè,  165,45.83
8,Košickı kraj,803,Michalovce,807,Michalovce,522287,Bajany,1,Zuzana,Èaputová,  75,54.34
8,Košickı kraj,803,Michalovce,807,Michalovce,522287,Bajany,2,Maroš,Šefèoviè,  63,45.65
8,Košickı kraj,803,Michalovce,807,Michalovce,522295,Bánovce nad Ondavou,1,Zuzana,Èaputová,  64,35.55
8,Košickı kraj,803,Michalovce,807,Michalovce,522295,Bánovce nad Ondavou,2,Maroš,Šefèoviè,  116,64.44
8,Košickı kraj,803,Michalovce,807,Michalovce,528137,Beša,1,Zuzana,Èaputová,  75,89.28
8,Košickı kraj,803,Michalovce,807,Michalovce,528137,Beša,2,Maroš,Šefèoviè,  9,10.71
8,Košickı kraj,803,Michalovce,807,Michalovce,522368,Bracovce,1,Zuzana,Èaputová,  48,19.43
8,Košickı kraj,803,Michalovce,807,Michalovce,522368,Bracovce,2,Maroš,Šefèoviè,  199,80.56
8,Košickı kraj,803,Michalovce,807,Michalovce,513857,Budince,1,Zuzana,Èaputová,  20,71.42
8,Košickı kraj,803,Michalovce,807,Michalovce,513857,Budince,2,Maroš,Šefèoviè,  8,28.57
8,Košickı kraj,803,Michalovce,807,Michalovce,522376,Budkovce,1,Zuzana,Èaputová,  107,26.48
8,Košickı kraj,803,Michalovce,807,Michalovce,522376,Budkovce,2,Maroš,Šefèoviè,  297,73.51
8,Košickı kraj,803,Michalovce,807,Michalovce,522392,Èeèehov,1,Zuzana,Èaputová,  45,37.50
8,Košickı kraj,803,Michalovce,807,Michalovce,522392,Èeèehov,2,Maroš,Šefèoviè,  75,62.50
8,Košickı kraj,803,Michalovce,807,Michalovce,528277,Èièarovce,1,Zuzana,Èaputová,  88,61.53
8,Košickı kraj,803,Michalovce,807,Michalovce,528277,Èièarovce,2,Maroš,Šefèoviè,  55,38.46
8,Košickı kraj,803,Michalovce,807,Michalovce,528307,Èierne Pole,1,Zuzana,Èaputová,  59,52.67
8,Košickı kraj,803,Michalovce,807,Michalovce,528307,Èierne Pole,2,Maroš,Šefèoviè,  53,47.32
8,Košickı kraj,803,Michalovce,807,Michalovce,528331,Drahòov,1,Zuzana,Èaputová,  47,66.19
8,Košickı kraj,803,Michalovce,807,Michalovce,528331,Drahòov,2,Maroš,Šefèoviè,  24,33.80
8,Košickı kraj,803,Michalovce,807,Michalovce,522406,Dúbravka,1,Zuzana,Èaputová,  77,33.47
8,Košickı kraj,803,Michalovce,807,Michalovce,522406,Dúbravka,2,Maroš,Šefèoviè,  153,66.52
8,Košickı kraj,803,Michalovce,807,Michalovce,522414,Falkušovce,1,Zuzana,Èaputová,  35,26.51
8,Košickı kraj,803,Michalovce,807,Michalovce,522414,Falkušovce,2,Maroš,Šefèoviè,  97,73.48
8,Košickı kraj,803,Michalovce,807,Michalovce,522431,Hatalov,1,Zuzana,Èaputová,  44,17.88
8,Košickı kraj,803,Michalovce,807,Michalovce,522431,Hatalov,2,Maroš,Šefèoviè,  202,82.11
8,Košickı kraj,803,Michalovce,807,Michalovce,522449,Haín,1,Zuzana,Èaputová,  57,40.71
8,Košickı kraj,803,Michalovce,807,Michalovce,522449,Haín,2,Maroš,Šefèoviè,  83,59.28
8,Košickı kraj,803,Michalovce,807,Michalovce,522465,Hnojné,1,Zuzana,Èaputová,  26,35.13
8,Košickı kraj,803,Michalovce,807,Michalovce,522465,Hnojné,2,Maroš,Šefèoviè,  48,64.86
8,Košickı kraj,803,Michalovce,807,Michalovce,522481,Horovce,1,Zuzana,Èaputová,  77,34.07
8,Košickı kraj,803,Michalovce,807,Michalovce,522481,Horovce,2,Maroš,Šefèoviè,  149,65.92
8,Košickı kraj,803,Michalovce,807,Michalovce,522511,Iòaèovce,1,Zuzana,Èaputová,  62,46.26
8,Košickı kraj,803,Michalovce,807,Michalovce,522511,Iòaèovce,2,Maroš,Šefèoviè,  72,53.73
8,Košickı kraj,803,Michalovce,807,Michalovce,528391,Ikovce,1,Zuzana,Èaputová,  13,43.33
8,Košickı kraj,803,Michalovce,807,Michalovce,528391,Ikovce,2,Maroš,Šefèoviè,  17,56.66
8,Košickı kraj,803,Michalovce,807,Michalovce,522546,Jastrabie pri Michalovciach,1,Zuzana,Èaputová,  43,44.32
8,Košickı kraj,803,Michalovce,807,Michalovce,522546,Jastrabie pri Michalovciach,2,Maroš,Šefèoviè,  54,55.67
8,Košickı kraj,803,Michalovce,807,Michalovce,522562,Jovsa,1,Zuzana,Èaputová,  89,37.55
8,Košickı kraj,803,Michalovce,807,Michalovce,522562,Jovsa,2,Maroš,Šefèoviè,  148,62.44
8,Košickı kraj,803,Michalovce,807,Michalovce,522571,Kaèanov,1,Zuzana,Èaputová,  27,35.06
8,Košickı kraj,803,Michalovce,807,Michalovce,522571,Kaèanov,2,Maroš,Šefèoviè,  50,64.93
8,Košickı kraj,803,Michalovce,807,Michalovce,522589,Kalua,1,Zuzana,Èaputová,  65,40.62
8,Košickı kraj,803,Michalovce,807,Michalovce,522589,Kalua,2,Maroš,Šefèoviè,  95,59.37
8,Košickı kraj,803,Michalovce,807,Michalovce,528404,Kapušianske K¾aèany,1,Zuzana,Èaputová,  59,78.66
8,Košickı kraj,803,Michalovce,807,Michalovce,528404,Kapušianske K¾aèany,2,Maroš,Šefèoviè,  16,21.33
8,Košickı kraj,803,Michalovce,807,Michalovce,522597,Klokoèov,1,Zuzana,Èaputová,  63,42.85
8,Košickı kraj,803,Michalovce,807,Michalovce,522597,Klokoèov,2,Maroš,Šefèoviè,  84,57.14
8,Košickı kraj,803,Michalovce,807,Michalovce,522651,Krásnovce,1,Zuzana,Èaputová,  89,36.32
8,Košickı kraj,803,Michalovce,807,Michalovce,522651,Krásnovce,2,Maroš,Šefèoviè,  156,63.67
8,Košickı kraj,803,Michalovce,807,Michalovce,528463,Krišovská Liesková,1,Zuzana,Èaputová,  74,63.24
8,Košickı kraj,803,Michalovce,807,Michalovce,528463,Krišovská Liesková,2,Maroš,Šefèoviè,  43,36.75
8,Košickı kraj,803,Michalovce,807,Michalovce,522686,Kusín,1,Zuzana,Èaputová,  38,37.62
8,Košickı kraj,803,Michalovce,807,Michalovce,522686,Kusín,2,Maroš,Šefèoviè,  63,62.37
8,Košickı kraj,803,Michalovce,807,Michalovce,522694,Lastomír,1,Zuzana,Èaputová,  148,39.46
8,Košickı kraj,803,Michalovce,807,Michalovce,522694,Lastomír,2,Maroš,Šefèoviè,  227,60.53
8,Košickı kraj,803,Michalovce,807,Michalovce,522708,Laškovce,1,Zuzana,Èaputová,  40,41.66
8,Košickı kraj,803,Michalovce,807,Michalovce,522708,Laškovce,2,Maroš,Šefèoviè,  56,58.33
8,Košickı kraj,803,Michalovce,807,Michalovce,522724,Lesné,1,Zuzana,Èaputová,  40,26.84
8,Košickı kraj,803,Michalovce,807,Michalovce,522724,Lesné,2,Maroš,Šefèoviè,  109,73.15
8,Košickı kraj,803,Michalovce,807,Michalovce,522732,Loín,1,Zuzana,Èaputová,  76,39.17
8,Košickı kraj,803,Michalovce,807,Michalovce,522732,Loín,2,Maroš,Šefèoviè,  118,60.82
8,Košickı kraj,803,Michalovce,807,Michalovce,522741,Lúèky,1,Zuzana,Èaputová,  49,41.52
8,Košickı kraj,803,Michalovce,807,Michalovce,522741,Lúèky,2,Maroš,Šefèoviè,  69,58.47
8,Košickı kraj,803,Michalovce,807,Michalovce,522759,Malèice,1,Zuzana,Èaputová,  54,32.14
8,Košickı kraj,803,Michalovce,807,Michalovce,522759,Malèice,2,Maroš,Šefèoviè,  114,67.85
8,Košickı kraj,803,Michalovce,807,Michalovce,522767,Malé Raškovce,1,Zuzana,Èaputová,  47,53.40
8,Košickı kraj,803,Michalovce,807,Michalovce,522767,Malé Raškovce,2,Maroš,Šefèoviè,  41,46.59
