Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poèet okrskov ,Poèet zapísanıch volièov,Poèet vydanıch obálok,"Úèas volièov v %",Poèet odovzdanıch obálok,Podiel odovzdanıch obálok v %,Poèet platnıch hlasov všetkıch kandidátov, Podiel platnıch hlasov všetkıch kandidátov v %
7,Prešovskı kraj,705,Prešov,707,Prešov,559989,Suchá Dolina,1,  164,  72,43.90,  72,100.00,  71,98.61
7,Prešovskı kraj,705,Prešov,707,Prešov,525171,Svinia,1, 1 201,  287,23.89,  287,100.00,  274,95.47
7,Prešovskı kraj,705,Prešov,707,Prešov,525189,Šarišská Poruba,1,  390,  121,31.02,  121,100.00,  120,99.17
7,Prešovskı kraj,705,Prešov,707,Prešov,525197,Šarišská Trstená,1,  242,  82,33.88,  82,100.00,  75,91.46
7,Prešovskı kraj,705,Prešov,707,Prešov,525201,Šarišské Bohdanovce,1,  652,  323,49.53,  323,100.00,  306,94.73
7,Prešovskı kraj,705,Prešov,707,Prešov,525251,Šindliar,1,  427,  174,40.74,  174,100.00,  166,95.40
7,Prešovskı kraj,705,Prešov,707,Prešov,525260,Široké,2, 1 891,  762,40.29,  762,100.00,  740,97.11
7,Prešovskı kraj,705,Prešov,707,Prešov,525278,Štefanovce,1,  158,  74,46.83,  74,100.00,  70,94.59
7,Prešovskı kraj,705,Prešov,707,Prešov,525286,Teriakovce,1,  612,  316,51.63,  316,100.00,  299,94.62
7,Prešovskı kraj,705,Prešov,707,Prešov,525294,Teròa,1,  907,  382,42.11,  381,99.73,  367,96.32
7,Prešovskı kraj,705,Prešov,707,Prešov,525324,Trnkov,1,  189,  86,45.50,  86,100.00,  82,95.34
7,Prešovskı kraj,705,Prešov,707,Prešov,525332,Tuhrina,1,  315,  87,27.61,  87,100.00,  83,95.40
7,Prešovskı kraj,705,Prešov,707,Prešov,525341,Tulèík,1, 1 057,  538,50.89,  538,100.00,  533,99.07
7,Prešovskı kraj,705,Prešov,707,Prešov,525383,Varhaòovce,1,  957,  148,15.46,  148,100.00,  141,95.27
7,Prešovskı kraj,705,Prešov,707,Prešov,525391,Ve¾kı Slivník,1,  246,  105,42.68,  105,100.00,  100,95.23
7,Prešovskı kraj,705,Prešov,707,Prešov,525405,Ve¾kı Šariš,5, 4 630, 2 071,44.73, 2 071,100.00, 1 994,96.28
7,Prešovskı kraj,705,Prešov,707,Prešov,525413,Víaz,2, 1 517,  622,41.00,  622,100.00,  599,96.30
7,Prešovskı kraj,705,Prešov,707,Prešov,525430,Vyšná Šebastová,1, 1 003,  453,45.16,  453,100.00,  442,97.57
7,Prešovskı kraj,705,Prešov,707,Prešov,525448,Záborské,1,  686,  398,58.01,  397,99.74,  366,92.19
7,Prešovskı kraj,705,Prešov,707,Prešov,525456,Záhradné,1,  853,  398,46.65,  398,100.00,  386,96.98
7,Prešovskı kraj,705,Prešov,707,Prešov,525472,Zlatá Baòa,1,  365,  127,34.79,  127,100.00,  124,97.63
7,Prešovskı kraj,705,Prešov,707,Prešov,525499,ehòa,1,  743,  210,28.26,  210,100.00,  205,97.61
7,Prešovskı kraj,705,Prešov,707,Prešov,525502,ipov,1,  238,  130,54.62,  130,100.00,  113,86.92
7,Prešovskı kraj,705,Prešov,707,Prešov,525511,upèany,1, 1 244,  591,47.50,  591,100.00,  581,98.30
7,Prešovskı kraj,705,Prešov,708,Sabinov,524182,Bajerovce,1,  254,  118,46.45,  118,100.00,  114,96.61
7,Prešovskı kraj,705,Prešov,708,Sabinov,524204,Bodovce,1,  283,  130,45.93,  130,100.00,  125,96.15
7,Prešovskı kraj,705,Prešov,708,Sabinov,524239,Brezovica,2, 1 335,  504,37.75,  504,100.00,  493,97.81
7,Prešovskı kraj,705,Prešov,708,Sabinov,524247,Brezovièka,1,  333,  153,45.94,  153,100.00,  148,96.73
7,Prešovskı kraj,705,Prešov,708,Sabinov,524280,Èervená Voda,1,  395,  193,48.86,  193,100.00,  177,91.70
7,Prešovskı kraj,705,Prešov,708,Sabinov,524298,Èervenica pri Sabinove,1,  707,  289,40.87,  289,100.00,  278,96.19
7,Prešovskı kraj,705,Prešov,708,Sabinov,524310,Ïaèov,1,  568,  270,47.53,  270,100.00,  254,94.07
7,Prešovskı kraj,705,Prešov,708,Sabinov,524328,Daletice,1,  86,  35,40.69,  35,100.00,  34,97.14
7,Prešovskı kraj,705,Prešov,708,Sabinov,524344,Drienica,1,  625,  320,51.20,  320,100.00,  310,96.87
7,Prešovskı kraj,705,Prešov,708,Sabinov,524379,Dubovica,1, 1 135,  479,42.20,  479,100.00,  474,98.95
7,Prešovskı kraj,705,Prešov,708,Sabinov,524441,Hanigovce,1,  108,  36,33.33,  36,100.00,  32,88.88
7,Prešovskı kraj,705,Prešov,708,Sabinov,524492,Hubošovce,1,  393,  142,36.13,  142,100.00,  140,98.59
7,Prešovskı kraj,705,Prešov,708,Sabinov,524557,Jakovany,1,  286,  120,41.95,  120,100.00,  119,99.16
7,Prešovskı kraj,705,Prešov,708,Sabinov,524565,Jakubova Vo¾a,1,  330,  133,40.30,  133,100.00,  130,97.74
7,Prešovskı kraj,705,Prešov,708,Sabinov,524573,Jakubovany,1,  747,  297,39.75,  297,100.00,  280,94.27
7,Prešovskı kraj,705,Prešov,708,Sabinov,524603,Jarovnice,3, 3 446,  385,11.17,  385,100.00,  369,95.84
7,Prešovskı kraj,705,Prešov,708,Sabinov,524611,Kamenica,1, 1 383,  528,38.17,  528,100.00,  515,97.53
7,Prešovskı kraj,705,Prešov,708,Sabinov,524671,Krásna Lúka,1,  535,  237,44.29,  237,100.00,  227,95.78
7,Prešovskı kraj,705,Prešov,708,Sabinov,524689,Krivany,1,  868,  320,36.86,  320,100.00,  308,96.25
7,Prešovskı kraj,705,Prešov,708,Sabinov,524778,Lipany,4, 4 825, 2 064,42.77, 2 064,100.00, 1 996,96.70
7,Prešovskı kraj,705,Prešov,708,Sabinov,524816,Lúèka,1,  526,  227,43.15,  227,100.00,  220,96.91
7,Prešovskı kraj,705,Prešov,708,Sabinov,524824,¼utina,1,  390,  191,48.97,  191,100.00,  182,95.28
7,Prešovskı kraj,705,Prešov,708,Sabinov,524875,Milpoš,1,  488,  200,40.98,  200,100.00,  192,96.00
7,Prešovskı kraj,705,Prešov,708,Sabinov,524921,Ninı Slavkov,1,  608,  198,32.56,  198,100.00,  193,97.47
7,Prešovskı kraj,705,Prešov,708,Sabinov,524948,Olejníkov,1,  318,  80,25.15,  80,100.00,  80,100.00
7,Prešovskı kraj,705,Prešov,708,Sabinov,524956,O¾šov,1,  306,  113,36.92,  113,100.00,  111,98.23
7,Prešovskı kraj,705,Prešov,708,Sabinov,524981,Ostrovany,1, 1 286,  215,16.71,  215,100.00,  206,95.81
7,Prešovskı kraj,705,Prešov,708,Sabinov,525006,Peèovská Nová Ves,2, 1 906,  730,38.30,  730,100.00,  697,95.47
7,Prešovskı kraj,705,Prešov,708,Sabinov,525049,Poloma,1,  723,  238,32.91,  238,100.00,  224,94.11
7,Prešovskı kraj,705,Prešov,708,Sabinov,525081,Ratvaj,1,  115,  37,32.17,  37,100.00,  36,97.29
7,Prešovskı kraj,705,Prešov,708,Sabinov,525090,Raòany,1, 1 169,  406,34.73,  406,100.00,  388,95.56
7,Prešovskı kraj,705,Prešov,708,Sabinov,525103,Renèišov,1,  141,  57,40.42,  57,100.00,  57,100.00
7,Prešovskı kraj,705,Prešov,708,Sabinov,525120,Rokovany,1,  992,  412,41.53,  412,100.00,  403,97.81
7,Prešovskı kraj,705,Prešov,708,Sabinov,525146,Sabinov,10, 9 601, 3 660,38.12, 3 660,100.00, 3 497,95.54
7,Prešovskı kraj,705,Prešov,708,Sabinov,525219,Šarišské Dravce,1,  939,  454,48.34,  454,100.00,  442,97.35
7,Prešovskı kraj,705,Prešov,708,Sabinov,525235,Šarišské Micha¾any,2, 2 237,  950,42.46,  950,100.00,  911,95.89
7,Prešovskı kraj,705,Prešov,708,Sabinov,525243,Šarišské Sokolovce,1,  431,  160,37.12,  160,100.00,  156,97.50
7,Prešovskı kraj,705,Prešov,708,Sabinov,525308,Tichı Potok,1,  277,  130,46.93,  130,100.00,  126,96.92
7,Prešovskı kraj,705,Prešov,708,Sabinov,525316,Torysa,2, 1 127,  443,39.30,  443,100.00,  435,98.19
7,Prešovskı kraj,705,Prešov,708,Sabinov,525359,Uzovce,1,  414,  193,46.61,  193,100.00,  185,95.85
7,Prešovskı kraj,705,Prešov,708,Sabinov,525367,Uzovské Pek¾any,1,  312,  92,29.48,  92,100.00,  88,95.65
7,Prešovskı kraj,705,Prešov,708,Sabinov,525375,Uzovskı Šalgov,1,  508,  184,36.22,  184,100.00,  181,98.36
7,Prešovskı kraj,705,Prešov,708,Sabinov,525421,Vysoká,1,  103,  51,49.51,  51,100.00,  46,90.19
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526673,Èirè,1,  918,  370,40.30,  370,100.00,  361,97.56
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526681,Ïurková,1,  176,  84,47.72,  84,100.00,  82,97.61
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526690,Forbasy,1,  358,  157,43.85,  157,100.00,  151,96.17
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526703,Hajtovka,1,  67,  44,65.67,  44,100.00,  43,97.72
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526711,Haligovce,1,  509,  118,23.18,  118,100.00,  116,98.30
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526720,Hniezdne,1, 1 111,  407,36.63,  407,100.00,  384,94.34
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526738,Hranièné,1,  166,  56,33.73,  56,100.00,  56,100.00
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526746,Hromoš,2,  416,  206,49.51,  206,100.00,  195,94.66
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526754,Chme¾nica,1,  780,  287,36.79,  287,100.00,  260,90.59
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526762,Jakubany,2, 1 995,  430,21.55,  430,100.00,  418,97.20
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526771,Jarabina,1,  718,  274,38.16,  274,100.00,  272,99.27
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526789,Kamienka,1, 1 117,  426,38.13,  426,100.00,  419,98.35
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526797,Kolaèkov,1,  802,  212,26.43,  212,100.00,  207,97.64
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526801,Kremná,1,  78,  42,53.84,  42,100.00,  40,95.23
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526819,Kyjov,1,  537,  200,37.24,  200,100.00,  198,99.00
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526827,Lacková,1,  133,  57,42.85,  57,100.00,  56,98.24
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526835,Legnava,1,  103,  38,36.89,  38,100.00,  37,97.36
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526843,Lesnica,1,  387,  127,32.81,  127,100.00,  116,91.33
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526851,Litmanová,1,  529,  176,33.27,  176,100.00,  172,97.72
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526860,Lomnièka,1, 1 454,  143,9.83,  143,100.00,  143,100.00
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526878,¼ubotín,1, 1 005,  345,34.32,  345,100.00,  323,93.62
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526886,Malı Lipník,1,  364,  183,50.27,  183,100.00,  181,98.90
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526894,Matysová,1,  56,  51,91.07,  51,100.00,  50,98.03
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526908,Mníšek nad Popradom,1,  463,  162,34.98,  162,100.00,  144,88.88
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526916,Niné Rubachy,1,  497,  193,38.83,  193,100.00,  174,90.15
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526924,Nová ¼ubovòa,2, 2 276,  873,38.35,  873,100.00,  842,96.44
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526932,Obruèné,1,  32,  26,81.25,  26,100.00,  26,100.00
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526941,Orlov,2,  502,  219,43.62,  219,100.00,  205,93.60
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526959,Plaveè,1, 1 423,  524,36.82,  524,100.00,  502,95.80
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526967,Plavnica,1, 1 265,  542,42.84,  542,100.00,  525,96.86
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526975,Podolínec,2, 2 422,  798,32.94,  797,99.87,  777,97.49
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526983,Pusté Pole,1,  190,  100,52.63,  100,100.00,  97,97.00
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526991,Ruská Vo¾a nad Popradom,1,  86,  41,47.67,  41,100.00,  38,92.68
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,526665,Stará ¼ubovòa,14, 12 360, 4 694,37.97, 4 692,99.95, 4 519,96.31
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,527009,Starina,1,  52,  37,71.15,  37,100.00,  37,100.00
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,527017,Stráòany,1,  157,  76,48.40,  76,100.00,  75,98.68
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,527025,Sulín,1,  274,  95,34.67,  95,100.00,  90,94.73
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,527033,Šambron,1,  322,  179,55.59,  179,100.00,  168,93.85
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,527041,Šarišské Jastrabie,1,  901,  325,36.07,  325,100.00,  318,97.84
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,527050,Údol,1,  289,  171,59.16,  171,100.00,  168,98.24
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,527068,Ve¾ká Lesná,1,  364,  150,41.20,  150,100.00,  149,99.33
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,527076,Ve¾kı Lipník,1,  734,  290,39.50,  290,100.00,  287,98.96
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,527084,Vislanka,1,  219,  84,38.35,  84,100.00,  82,97.61
7,Prešovskı kraj,706,Stará ¼ubovòa,710,Stará ¼ubovòa,527092,Vyšné Rubachy,1, 1 134,  458,40.38,  457,99.78,  431,94.31
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527114,Baòa,1,  160,  64,40.00,  64,100.00,  61,95.31
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527157,Breznica,1,  630,  248,39.36,  248,100.00,  242,97.58
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527165,Breznièka,1,  113,  46,40.70,  46,100.00,  45,97.82
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527173,Brusnica,1,  255,  103,40.39,  103,100.00,  103,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527181,Bukovce,1,  408,  149,36.51,  149,100.00,  146,97.98
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527190,Bystrá,1,  33,  21,63.63,  21,100.00,  21,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527203,Bany,1,  209,  75,35.88,  75,100.00,  70,93.33
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527262,Duplín,1,  420,  158,37.61,  158,100.00,  152,96.20
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527289,Gribov,1,  152,  69,45.39,  69,100.00,  68,98.55
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527297,Havaj,1,  323,  141,43.65,  141,100.00,  130,92.19
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527335,Chotèa,1,  476,  163,34.24,  163,100.00,  160,98.15
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527343,Jakušovce,1,  43,  22,51.16,  22,100.00,  22,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527386,Kolbovce,1,  128,  55,42.96,  55,100.00,  52,94.54
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527408,Korunková,1,  77,  36,46.75,  36,100.00,  35,97.22
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527416,Kouchovce,1,  49,  28,57.14,  28,100.00,  28,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527467,Kriš¾ovce,1,  37,  24,64.86,  24,100.00,  23,95.83
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527793,Kruèov,1,  184,  91,49.45,  91,100.00,  90,98.90
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527475,Krušinec,1,  202,  73,36.13,  73,100.00,  72,98.63
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527513,Lomné,1,  203,  82,40.39,  82,100.00,  82,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527521,Makovce,1,  124,  52,41.93,  52,100.00,  52,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527530,Malá Po¾ana,1,  94,  49,52.12,  49,100.00,  47,95.91
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527572,Miková,1,  114,  57,50.00,  57,100.00,  54,94.73
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527581,Miòovce,1,  279,  160,57.34,  160,100.00,  158,98.75
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527611,Mrázovce,1,  77,  37,48.05,  37,100.00,  36,97.29
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527637,Niná Olšava,1,  313,  126,40.25,  126,100.00,  123,97.61
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527700,O¾šavka,1,  179,  65,36.31,  65,100.00,  63,96.92
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527726,Potoky,1,  81,  39,48.14,  39,100.00,  39,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527718,Potôèky,1,  67,  38,56.71,  38,100.00,  38,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527815,So¾ník,1,  37,  27,72.97,  27,100.00,  27,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527823,Staškovce,1,  190,  66,34.73,  66,100.00,  64,96.96
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527840,Stropkov,10, 8 077, 3 056,37.83, 3 056,100.00, 2 974,97.31
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527866,Šandal,1,  249,  108,43.37,  108,100.00,  107,99.07
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527912,Tisinec,1,  383,  157,40.99,  157,100.00,  155,98.72
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527921,Tokajík,1,  90,  41,45.55,  41,100.00,  40,97.56
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527939,Turany nad Ondavou,1,  302,  147,48.67,  147,100.00,  139,94.55
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527971,Varechovce,1,  125,  60,48.00,  60,100.00,  59,98.33
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527980,Ve¾krop,1,  166,  62,37.34,  62,100.00,  62,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,527998,Vislava,1,  160,  70,43.75,  70,100.00,  70,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,528005,Vladièa,1,  63,  27,42.85,  27,100.00,  27,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,528013,Vojtovce,1,  83,  41,49.39,  41,100.00,  41,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,528021,Vyškovce,1,  114,  56,49.12,  56,100.00,  56,100.00
7,Prešovskı kraj,707,Stropkov,711,Stropkov,528048,Vyšná Olšava,1,  473,  213,45.03,  213,100.00,  209,98.12
7,Prešovskı kraj,707,Stropkov,711,Stropkov,560073,Vyšnı Hrabovec,1,  160,  76,47.50,  76,100.00,  73,96.05
7,Prešovskı kraj,708,Svidník,712,Svidník,527122,Belejovce,1,  22,  9,40.90,  9,100.00,  9,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527131,Beòadikovce,1,  165,  70,42.42,  70,100.00,  66,94.28
7,Prešovskı kraj,708,Svidník,712,Svidník,527149,Bodrual,1,  46,  24,52.17,  24,100.00,  24,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527211,Cernina,1,  447,  165,36.91,  165,100.00,  164,99.39
7,Prešovskı kraj,708,Svidník,712,Svidník,527220,Cigla,1,  63,  41,65.07,  41,100.00,  38,92.68
7,Prešovskı kraj,708,Svidník,712,Svidník,527238,Dlhoòa,1,  65,  28,43.07,  28,100.00,  28,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527246,Dobroslava,1,  39,  17,43.58,  17,100.00,  17,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527254,Dubová,1,  185,  84,45.40,  84,100.00,  82,97.61
7,Prešovskı kraj,708,Svidník,712,Svidník,580601,Dukovce,1,  224,  123,54.91,  123,100.00,  122,99.18
7,Prešovskı kraj,708,Svidník,712,Svidník,527271,Fijaš,1,  112,  58,51.78,  58,100.00,  57,98.27
7,Prešovskı kraj,708,Svidník,712,Svidník,519197,Giraltovce,3, 3 175, 1 110,34.96, 1 110,100.00, 1 066,96.03
7,Prešovskı kraj,708,Svidník,712,Svidník,527301,Havranec,1,  17,  13,76.47,  13,100.00,  13,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527319,Hrabovèík,1,  255,  114,44.70,  114,100.00,  112,98.24
7,Prešovskı kraj,708,Svidník,712,Svidník,527327,Hunkovce,1,  273,  79,28.93,  79,100.00,  78,98.73
7,Prešovskı kraj,708,Svidník,712,Svidník,527351,Jurkova Vo¾a,1,  72,  33,45.83,  33,100.00,  33,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,519316,Kalnište,1,  420,  176,41.90,  176,100.00,  175,99.43
7,Prešovskı kraj,708,Svidník,712,Svidník,527360,Kapišová,1,  340,  111,32.64,  111,100.00,  107,96.39
7,Prešovskı kraj,708,Svidník,712,Svidník,527378,Keèkovce,1,  189,  60,31.74,  60,100.00,  58,96.66
7,Prešovskı kraj,708,Svidník,712,Svidník,519332,Kobylnice,1,  88,  49,55.68,  49,100.00,  48,97.95
7,Prešovskı kraj,708,Svidník,712,Svidník,527394,Korejovce,1,  64,  39,60.93,  39,100.00,  38,97.43
7,Prešovskı kraj,708,Svidník,712,Svidník,519391,Kraèúnovce,1,  942,  396,42.03,  396,100.00,  376,94.94
7,Prešovskı kraj,708,Svidník,712,Svidník,527424,Krajná Bystrá,1,  304,  60,19.73,  60,100.00,  60,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527432,Krajná Po¾ana,1,  160,  65,40.62,  65,100.00,  62,95.38
7,Prešovskı kraj,708,Svidník,712,Svidník,527441,Krajná Porúbka,1,  44,  14,31.81,  14,100.00,  14,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527459,Krajné Èierno,1,  69,  42,60.86,  42,100.00,  42,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527483,Krulová,1,  481,  104,21.62,  104,100.00,  102,98.07
7,Prešovskı kraj,708,Svidník,712,Svidník,519448,Kuková,1,  583,  203,34.81,  203,100.00,  200,98.52
7,Prešovskı kraj,708,Svidník,712,Svidník,527491,Kurimka,1,  320,  144,45.00,  144,100.00,  142,98.61
7,Prešovskı kraj,708,Svidník,712,Svidník,527505,Ladomirová,1,  731,  168,22.98,  168,100.00,  165,98.21
7,Prešovskı kraj,708,Svidník,712,Svidník,519537,Lúèka,1,  429,  137,31.93,  137,100.00,  133,97.08
7,Prešovskı kraj,708,Svidník,712,Svidník,519561,Luany pri Topli,1,  199,  109,54.77,  109,100.00,  108,99.08
7,Prešovskı kraj,708,Svidník,712,Svidník,527548,Matovce,1,  110,  52,47.27,  52,100.00,  52,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527556,Medvedie,1,  44,  30,68.18,  30,100.00,  30,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527564,Mestisko,1,  378,  179,47.35,  179,100.00,  177,98.88
7,Prešovskı kraj,708,Svidník,712,Svidník,519596,Mièakovce,1,  115,  57,49.56,  57,100.00,  56,98.24
7,Prešovskı kraj,708,Svidník,712,Svidník,527599,Miro¾a,1,  59,  41,69.49,  41,100.00,  41,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527602,Mlynárovce,1,  180,  101,56.11,  101,100.00,  99,98.01
7,Prešovskı kraj,708,Svidník,712,Svidník,527629,Niná Jed¾ová,1,  83,  36,43.37,  36,100.00,  32,88.88
7,Prešovskı kraj,708,Svidník,712,Svidník,527645,Niná Pisaná,1,  70,  35,50.00,  35,100.00,  34,97.14
7,Prešovskı kraj,708,Svidník,712,Svidník,527653,Ninı Komárnik,1,  121,  59,48.76,  59,100.00,  59,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527661,Ninı Mirošov,1,  204,  44,21.56,  44,100.00,  44,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527670,Ninı Orlík,1,  240,  126,52.50,  126,100.00,  125,99.20
7,Prešovskı kraj,708,Svidník,712,Svidník,527688,Nová Polianka,1,  50,  17,34.00,  17,100.00,  17,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527696,Okrúhle,1,  483,  175,36.23,  175,100.00,  171,97.71
7,Prešovskı kraj,708,Svidník,712,Svidník,527734,Príkra,1,  15,  13,86.66,  13,100.00,  13,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527742,Pstriná,1,  56,  25,44.64,  25,100.00,  24,96.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527751,Radoma,1,  344,  152,44.18,  152,100.00,  147,96.71
7,Prešovskı kraj,708,Svidník,712,Svidník,527769,Rakovèík,1,  115,  54,46.95,  54,100.00,  52,96.29
7,Prešovskı kraj,708,Svidník,712,Svidník,527777,Rovné,1,  397,  145,36.52,  145,100.00,  144,99.31
7,Prešovskı kraj,708,Svidník,712,Svidník,527785,Roztoky,1,  270,  57,21.11,  57,100.00,  55,96.49
7,Prešovskı kraj,708,Svidník,712,Svidník,527807,Soboš,1,  129,  76,58.91,  76,100.00,  75,98.68
7,Prešovskı kraj,708,Svidník,712,Svidník,527831,Stroèín,1,  417,  153,36.69,  153,100.00,  151,98.69
7,Prešovskı kraj,708,Svidník,712,Svidník,527858,Svidnièka,1,  129,  60,46.51,  60,100.00,  60,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527106,Svidník,9, 8 609, 3 145,36.53, 3 145,100.00, 3 067,97.51
